grid_id,lat,lng,time_slot,population,crowd_score
다사63504825,37.5339729,127.0882862,14,2905.79,85.3
다사63504850,37.5362263,127.0882738,14,6594.73,97.0
다사63504875,37.5384796,127.0882614,14,2394.8,78.6
다사63754325,37.4889157,127.0913616,14,4.42,0.7
다사63754350,37.491169,127.0913493,14,446.0,33.8
다사63754375,37.4934224,127.091337,14,1597.1,61.4
다사63754400,37.4956757,127.0913247,14,4.24,0.5
다사63754425,37.4979291,127.0913125,14,153.71,23.6
다사63754450,37.5001825,127.0913002,14,2341.42,77.1
다사63754475,37.5024358,127.0912879,14,2371.0,77.6
다사63754500,37.5046892,127.0912756,14,2310.3,76.4
다사63754525,37.5069425,127.0912633,14,1133.71,48.8
다사63754550,37.5091959,127.091251,14,2387.9,78.4
다사63754575,37.5114492,127.0912387,14,1429.35,58.7
다사63754600,37.5137026,127.0912265,14,138.92,22.6
다사63754625,37.515956,127.0912142,14,705.86,41.5
다사63754650,37.5182093,127.0912019,14,153.69,23.4
다사63754675,37.5204627,127.0911896,14,18.52,6.7
다사63754700,37.522716,127.0911773,14,59.27,14.4
다사63754725,37.5249694,127.091165,14,109.45,20.4
다사63754750,37.5272227,127.0911527,14,48.45,12.7
다사63754775,37.5294761,127.0911404,14,959.18,45.8
다사63754800,37.5317294,127.0911281,14,12.06,3.7
다사63754825,37.5339828,127.0911158,14,1218.76,52.5
다사63754850,37.5362361,127.0911035,14,1642.44,62.4
다사63754875,37.5384894,127.0910912,14,2321.44,76.9
다사64004350,37.4911788,127.0941773,14,4.04,0.0
다사64004375,37.4934321,127.0941651,14,1455.22,59.2
다사64004400,37.4956855,127.0941529,14,393.96,32.8
다사64004425,37.4979389,127.0941407,14,1537.69,60.7
다사64004450,37.5001922,127.0941285,14,1657.12,63.3
다사64004475,37.5024456,127.0941163,14,1657.12,63.3
다사64004500,37.5046989,127.0941041,14,1173.97,49.8
다사64004525,37.5069523,127.0940919,14,2784.16,84.1
다사64004550,37.5092056,127.0940797,14,2741.98,83.3
다사64004575,37.511459,127.0940675,14,2044.52,70.9
다사64004600,37.5137124,127.0940553,14,2893.18,84.8
다사64004625,37.5159657,127.0940431,14,1936.18,67.2
다사64004650,37.5182191,127.0940309,14,377.07,32.6
다사64004675,37.5204724,127.0940187,14,172.33,24.6
다사64004700,37.5227258,127.0940064,14,60.89,14.9
다사64004800,37.5317392,127.0939576,14,1542.31,60.9
다사64004825,37.5339925,127.0939454,14,1617.79,61.7
다사64004850,37.5362459,127.0939332,14,2236.36,75.6
다사64004875,37.5384992,127.0939209,14,1966.13,68.4
다사64254300,37.4866817,127.0970294,14,23.67,8.0
다사64254325,37.4889351,127.0970173,14,4.44,1.0
다사64254350,37.4911884,127.0970052,14,667.7,40.4
다사64254375,37.4934418,127.0969931,14,642.04,39.3
다사64254400,37.4956952,127.096981,14,89.02,17.9
다사64254425,37.4979485,127.0969689,14,1185.64,51.0
다사64254450,37.5002019,127.0969568,14,1768.86,64.9
다사64254475,37.5024553,127.0969447,14,1991.98,69.7
다사64254500,37.5047086,127.0969326,14,1382.13,57.5
다사64254525,37.506962,127.0969204,14,2379.98,77.9
다사64254550,37.5092153,127.0969083,14,236.49,28.9
다사64254575,37.5114687,127.0968962,14,9772.62,98.5
다사64254600,37.513722,127.0968841,14,1842.97,65.9
다사64254625,37.5159754,127.096872,14,88.34,17.7
다사64254650,37.5182288,127.0968599,14,44.03,12.2
다사64254675,37.5204821,127.0968477,14,673.08,41.3
다사64254700,37.5227355,127.0968356,14,48.63,13.2
다사64254800,37.5317489,127.0967871,14,38.53,10.9
다사64254825,37.5340022,127.096775,14,455.71,34.1
다사64254850,37.5362556,127.0967628,14,11257.74,99.0
다사64254875,37.5385089,127.0967507,14,664.4,40.0
다사64504300,37.4866913,127.0998572,14,207.6,27.9
다사64504325,37.4889447,127.0998452,14,14434.82,99.5
다사64504350,37.4911981,127.0998332,14,1991.38,69.4
다사64504375,37.4934514,127.0998212,14,480.0,34.6
다사64504400,37.4957048,127.0998092,14,714.79,42.0
다사64504425,37.4979581,127.0997971,14,1981.14,68.9
다사64504450,37.5002115,127.0997851,14,1261.27,54.5
다사64504475,37.5024649,127.0997731,14,1919.7,66.7
다사64504500,37.5047182,127.099761,14,1621.01,61.9
다사64504525,37.5069716,127.099749,14,1272.76,55.0
다사64504550,37.509225,127.099737,14,2006.18,69.9
다사64504575,37.5114783,127.0997249,14,7568.37,97.5
다사64504600,37.5137317,127.0997129,14,2232.21,75.4
다사64504625,37.515985,127.0997009,14,8454.38,98.0
다사64504650,37.5182384,127.0996888,14,3678.89,91.0
다사64504675,37.5204917,127.0996768,14,17.7,6.2
다사64504700,37.5227451,127.0996648,14,51.64,13.4
다사64504725,37.5249984,127.0996527,14,16.62,5.7
다사64504750,37.5272518,127.0996407,14,25.17,8.7
다사64504775,37.5295051,127.0996286,14,18.41,6.5
다사64504850,37.5362652,127.0995925,14,310.36,30.6
다사64504875,37.5385185,127.0995804,14,3124.1,87.3
다사64754300,37.4867009,127.102685,14,4141.46,92.5
다사64754325,37.4889542,127.1026731,14,6064.9,96.3
다사64754350,37.4912076,127.1026612,14,2012.72,70.1
다사64754400,37.4957143,127.1026373,14,1205.34,52.0
다사64754425,37.4979677,127.1026254,14,2289.53,76.1
다사64754450,37.5002211,127.1026134,14,2062.11,71.1
다사64754475,37.5024744,127.1026015,14,63.8,15.4
다사64754500,37.5047278,127.1025895,14,1254.59,54.0
다사64754525,37.5069811,127.1025776,14,2521.65,80.3
다사64754550,37.5092345,127.1025656,14,865.52,44.0
다사64754575,37.5114879,127.1025537,14,10807.37,98.8
다사64754600,37.5137412,127.1025417,14,12788.93,99.3
다사64754625,37.5159946,127.1025298,14,7460.12,97.3
다사64754650,37.5182479,127.1025178,14,3493.82,89.6
다사64754675,37.5205013,127.1025059,14,939.0,45.3
다사64754700,37.5227546,127.1024939,14,147.45,22.9
다사64754725,37.525008,127.102482,14,168.13,24.4
다사64754825,37.5340214,127.1024341,14,92.91,18.2
다사64754850,37.5362747,127.1024222,14,121.18,21.4
다사64754875,37.5385281,127.1024102,14,7.07,2.0
다사65004300,37.4867103,127.1055128,14,4969.75,94.5
다사65004325,37.4889637,127.105501,14,3325.63,88.6
다사65004375,37.4934704,127.1054773,14,517.46,36.6
다사65004400,37.4957238,127.1054654,14,1511.63,60.2
다사65004425,37.4979772,127.1054536,14,1653.06,62.9
다사65004450,37.5002305,127.1054417,14,1303.77,56.2
다사65004475,37.5024839,127.1054299,14,2024.92,70.6
다사65004500,37.5047373,127.105418,14,3480.38,89.1
다사65004525,37.5069906,127.1054061,14,3114.28,87.1
다사65004550,37.509244,127.1053943,14,1713.02,64.2
다사65004575,37.5114973,127.1053824,14,1108.29,48.3
다사65004600,37.5137507,127.1053706,14,4320.91,92.8
다사65004625,37.5160041,127.1053587,14,6125.52,96.5
다사65004650,37.5182574,127.1053468,14,671.21,41.0
다사65004675,37.5205108,127.105335,14,3549.45,90.0
다사65004725,37.5250175,127.1053112,14,25.75,9.0
다사65004750,37.5272708,127.1052993,14,191.04,26.9
다사65004775,37.5295242,127.1052875,14,7.78,2.9
다사65004825,37.5340309,127.1052637,14,150.96,23.1
다사65254325,37.4889731,127.1083289,14,175.28,24.9
다사65254350,37.4912265,127.1083171,14,21.29,7.5
다사65254375,37.4934799,127.1083053,14,3931.77,91.5
다사65254400,37.4957332,127.1082936,14,55.96,13.9
다사65254425,37.4979866,127.1082818,14,4520.64,93.3
다사65254450,37.50024,127.10827,14,2488.19,79.6
다사65254475,37.5024933,127.1082583,14,1281.89,55.5
다사65254500,37.5047467,127.1082465,14,1987.29,69.2
다사65254525,37.507,127.1082347,14,3522.84,89.8
다사65254550,37.5092534,127.1082229,14,1203.27,51.7
다사65254575,37.5115068,127.1082112,14,2063.94,71.4
다사65254600,37.5137601,127.1081994,14,4418.38,93.0
다사65254625,37.5160135,127.1081876,14,5933.65,96.0
다사65254650,37.5182668,127.1081758,14,3481.75,89.3
다사65254675,37.5205202,127.108164,14,511.47,36.3
다사65254700,37.5227735,127.1081523,14,20.05,7.0
다사65254725,37.5250269,127.1081405,14,7919.66,97.8
다사65254750,37.5272803,127.1081287,14,21492.44,100.0
다사65254775,37.5295336,127.1081169,14,7.08,2.2
다사65254800,37.531787,127.1081051,14,195.91,27.1
다사65254825,37.5340403,127.1080933,14,9.55,3.5
다사65504325,37.4889825,127.1111568,14,667.7,40.4
다사65504350,37.4912358,127.1111451,14,16.12,5.5
다사65504375,37.4934892,127.1111334,14,502.22,35.8
다사65504400,37.4957426,127.1111217,14,908.24,45.0
다사65504425,37.4979959,127.11111,14,2135.6,73.1
다사65504450,37.5002493,127.1110984,14,810.24,43.3
다사65504475,37.5025027,127.1110867,14,3113.42,86.8
다사65504500,37.504756,127.111075,14,3059.15,86.3
다사65504525,37.5070094,127.1110633,14,1353.74,57.2
다사65504550,37.5092627,127.1110516,14,1182.14,50.7
다사65504575,37.5115161,127.1110399,14,2121.56,72.9
다사65504600,37.5137695,127.1110282,14,490.05,35.1
다사65504625,37.5160228,127.1110165,14,2900.05,85.1
다사65504650,37.5182762,127.1110048,14,3438.02,88.8
다사65504675,37.5205295,127.1109931,14,520.78,37.1
다사65504700,37.5227829,127.1109814,14,3015.41,86.1
다사65504725,37.5250363,127.1109697,14,1253.79,53.7
다사65504750,37.5272896,127.110958,14,345.86,31.8
다사65504775,37.529543,127.1109463,14,7.34,2.5
다사65504800,37.5317963,127.1109346,14,614.1,38.1
다사65504825,37.5340497,127.1109229,14,1180.97,50.2
다사65504850,37.536303,127.1109112,14,130.46,22.1
다사65754325,37.4889917,127.1139847,14,2275.08,75.9
다사65754350,37.4912451,127.1139731,14,1270.26,54.7
다사65754375,37.4934985,127.1139615,14,1181.41,50.5
다사65754400,37.4957518,127.1139499,14,24.24,8.2
다사65754450,37.5002586,127.1139267,14,1645.09,62.7
다사65754475,37.5025119,127.1139151,14,409.56,33.3
다사65754500,37.5047653,127.1139035,14,1416.07,58.2
다사65754525,37.5070187,127.1138919,14,2083.53,72.1
다사65754550,37.509272,127.1138803,14,605.02,37.6
다사65754575,37.5115254,127.1138686,14,6158.29,96.8
다사65754600,37.5137788,127.113857,14,815.1,43.5
다사65754625,37.5160321,127.1138454,14,5659.09,95.8
다사65754650,37.5182855,127.1138338,14,1197.73,51.5
다사65754675,37.5205388,127.1138222,14,2758.9,83.8
다사65754700,37.5227922,127.1138106,14,357.56,32.1
다사65754725,37.5250455,127.113799,14,1457.99,59.7
다사65754750,37.5272989,127.1137874,14,23.27,7.7
다사65754775,37.5295523,127.1137757,14,1943.78,67.4
다사65754800,37.5318056,127.1137641,14,2140.58,73.4
다사65754825,37.534059,127.1137525,14,4.98,1.2
다사65754850,37.5363123,127.1137409,14,12.61,4.0
다사66004350,37.4912543,127.116801,14,5244.44,95.0
다사66004375,37.4935077,127.1167895,14,4644.34,93.8
다사66004400,37.4957611,127.116778,14,3235.43,87.8
다사66004425,37.4980144,127.1167665,14,322.54,31.3
다사66004450,37.5002678,127.116755,14,2863.98,84.6
다사66004475,37.5025212,127.1167435,14,2086.25,72.4
다사66004500,37.5047745,127.116732,14,106.98,20.1
다사66004525,37.5070279,127.1167204,14,2498.35,80.1
다사66004550,37.5092812,127.1167089,14,59.5,14.7
다사66004575,37.5115346,127.1166974,14,1338.7,56.7
다사66004600,37.513788,127.1166859,14,1662.82,63.7
다사66004625,37.5160413,127.1166743,14,36.23,10.4
다사66004650,37.5182947,127.1166628,14,124.47,21.6
다사66004675,37.520548,127.1166513,14,2016.62,70.4
다사66004700,37.5228014,127.1166398,14,3160.15,87.6
다사66004725,37.5250548,127.1166282,14,737.09,42.5
다사66004750,37.5273081,127.1166167,14,1828.09,65.7
다사66004775,37.5295615,127.1166052,14,2551.36,80.6
다사66004800,37.5318148,127.1165936,14,2754.58,83.6
다사66004825,37.5340682,127.1165821,14,361.48,32.3
다사66004850,37.5363215,127.1165706,14,1232.29,53.0
다사66254350,37.4912635,127.119629,14,48.48,12.9
다사66254375,37.4935168,127.1196176,14,4761.11,94.0
다사66254400,37.4957702,127.1196062,14,605.33,37.8
다사66254425,37.4980236,127.1195947,14,3583.48,90.3
다사66254450,37.5002769,127.1195833,14,1438.66,59.0
다사66254475,37.5025303,127.1195719,14,3324.5,88.1
다사66254500,37.5047837,127.1195604,14,2384.14,78.1
다사66254525,37.507037,127.119549,14,1147.16,49.3
다사66254550,37.5092904,127.1195376,14,2165.13,74.4
다사66254575,37.5115437,127.1195261,14,3939.62,92.0
다사66254600,37.5137971,127.1195147,14,1252.68,53.5
다사66254625,37.5160505,127.1195033,14,103.68,19.4
다사66254725,37.5250639,127.1194575,14,190.59,26.6
다사66254750,37.5273173,127.119446,14,1235.91,53.2
다사66254775,37.5295706,127.1194346,14,82.77,16.9
다사66254800,37.531824,127.1194231,14,783.82,43.0
다사66254825,37.5340773,127.1194117,14,1209.17,52.2
다사66504375,37.4935259,127.1224457,14,2076.61,71.6
다사66504400,37.4957793,127.1224343,14,16115.78,99.8
다사66504425,37.4980326,127.122423,14,488.67,34.8
다사66504450,37.500286,127.1224116,14,2081.06,71.9
다사66504475,37.5025394,127.1224003,14,1089.15,47.3
다사66504500,37.5047927,127.1223889,14,1510.78,60.0
다사66504525,37.5070461,127.1223776,14,2652.34,82.3
다사66504550,37.5092995,127.1223662,14,1819.19,65.4
다사66504575,37.5115528,127.1223549,14,28.33,9.5
다사66504600,37.5138062,127.1223435,14,2404.84,79.1
다사66504625,37.5160596,127.1223322,14,1089.36,47.5
다사66504650,37.5183129,127.1223208,14,105.92,19.7
다사66504725,37.525073,127.1222867,14,188.28,26.1
다사66504750,37.5273263,127.1222754,14,1947.19,67.7
다사66504775,37.5295797,127.122264,14,3936.29,91.8
다사66504800,37.5318331,127.1222526,14,2846.2,84.3
다사66754400,37.4957883,127.1252625,14,2397.63,78.9
다사66754425,37.4980416,127.1252512,14,236.05,28.6
다사66754450,37.500295,127.1252399,14,2483.25,79.4
다사66754475,37.5025484,127.1252287,14,2353.71,77.4
다사66754500,37.5048017,127.1252174,14,1197.11,51.2
다사66754525,37.5070551,127.1252062,14,7.91,3.2
다사66754550,37.5093085,127.1251949,14,1386.57,57.7
다사66754575,37.5115618,127.1251836,14,4613.15,93.5
다사66754600,37.5138152,127.1251724,14,45.64,12.4
다사66754625,37.5160686,127.1251611,14,737.65,42.8
다사66754650,37.5183219,127.1251498,14,620.4,38.8
다사66754675,37.5205753,127.1251385,14,406.28,33.1
다사66754700,37.5228286,127.1251273,14,41.72,11.7
다사66754725,37.525082,127.125116,14,1621.75,62.2
다사66754750,37.5273354,127.1251047,14,3630.61,90.5
다사66754775,37.5295887,127.1250934,14,1100.73,47.8
다사67004425,37.4980506,127.1280794,14,2140.96,73.6
다사67004450,37.5003039,127.1280683,14,1301.86,56.0
다사67004475,37.5025573,127.1280571,14,1326.12,56.5
다사67004500,37.5048107,127.1280459,14,35.52,10.2
다사67004525,37.507064,127.1280347,14,340.52,31.6
다사67004550,37.5093174,127.1280236,14,3885.58,91.3
다사67004575,37.5115708,127.1280124,14,40.38,11.4
다사67004600,37.5138241,127.1280012,14,668.63,40.8
다사67004625,37.5160775,127.12799,14,735.8,42.3
다사67004650,37.5183309,127.1279788,14,1724.2,64.4
다사67004675,37.5205842,127.1279676,14,51.85,13.7
다사67004700,37.5228376,127.1279564,14,706.94,41.8
다사67004725,37.525091,127.1279453,14,656.28,39.6
다사67004750,37.5273443,127.1279341,14,113.0,20.9
다사67254500,37.5048196,127.1308744,14,2688.56,82.8
다사67254525,37.5070729,127.1308633,14,502.94,36.1
다사67254550,37.5093263,127.1308522,14,1882.8,66.4
다사67254575,37.5115797,127.1308411,14,73.76,16.2
다사67254600,37.513833,127.13083,14,101.55,18.9
다사67254625,37.5160864,127.1308189,14,252.33,29.4
다사67254650,37.5183397,127.1308078,14,1949.14,67.9
다사67254675,37.5205931,127.1307967,14,209.89,28.1
다사67254700,37.5228465,127.1307856,14,2179.56,74.6
다사67504550,37.5093351,127.1336809,14,82.75,16.7
다사67504575,37.5115885,127.1336699,14,32.84,10.0
다사67504625,37.5160952,127.1336478,14,2093.04,72.6
다사61754500,37.5046087,127.0686478,15,249.53,27.9
다사61754525,37.5068621,127.0686349,15,1187.31,50.6
다사61754550,37.5091154,127.0686219,15,619.38,38.2
다사61754575,37.5113688,127.0686089,15,487.92,34.7
다사61754600,37.5136221,127.068596,15,135.34,21.2
다사61754625,37.5158755,127.068583,15,103.93,19.0
다사61754650,37.5181288,127.06857,15,13.35,3.7
다사61754675,37.5203822,127.0685571,15,24.93,7.7
다사62004450,37.5001123,127.0715021,15,657.5,39.9
다사62004475,37.5023657,127.0714892,15,308.5,29.7
다사62004500,37.504619,127.0714763,15,200.36,27.2
다사62004525,37.5068724,127.0714634,15,23.48,6.7
다사62004550,37.5091257,127.0714505,15,24.84,7.5
다사62004575,37.5113791,127.0714377,15,874.16,44.1
다사62004600,37.5136324,127.0714248,15,120.42,20.0
다사62004625,37.5158858,127.0714119,15,1973.03,67.8
다사62004650,37.5181391,127.071399,15,30.44,8.7
다사62004675,37.5203925,127.0713861,15,39.39,10.0
다사62254425,37.4978692,127.0743432,15,974.71,45.1
다사62254450,37.5001225,127.0743304,15,106.54,19.5
다사62254475,37.5023759,127.0743176,15,155.86,22.4
다사62254500,37.5046292,127.0743048,15,3698.46,90.5
다사62254525,37.5068826,127.074292,15,91.29,18.5
다사62254550,37.5091359,127.0742792,15,1264.26,54.1
다사62254575,37.5113893,127.0742664,15,221.55,27.7
다사62254600,37.5136426,127.0742536,15,122.95,20.4
다사62254625,37.515896,127.0742408,15,34.22,9.7
다사62254650,37.5181493,127.074228,15,160.74,22.7
다사62254675,37.5204027,127.0742152,15,14.7,4.7
다사62254750,37.5271627,127.0741768,15,13.66,4.2
다사62254775,37.5294161,127.0741639,15,445.45,33.4
다사62504375,37.4933726,127.0771968,15,4042.8,92.0
다사62504400,37.495626,127.0771841,15,86.15,17.0
다사62504425,37.4978793,127.0771714,15,418.62,33.2
다사62504450,37.5001327,127.0771587,15,26.72,8.0
다사62504475,37.502386,127.077146,15,1082.05,47.6
다사62504500,37.5046394,127.0771332,15,76.53,16.2
다사62504525,37.5068927,127.0771205,15,1532.82,60.3
다사62504550,37.5091461,127.0771078,15,1157.85,49.1
다사62504575,37.5113995,127.0770951,15,2298.53,75.6
다사62504600,37.5136528,127.0770824,15,1168.66,49.4
다사62504625,37.5159062,127.0770697,15,1916.93,66.1
다사62504650,37.5181595,127.077057,15,208.48,27.4
다사62504675,37.5204128,127.0770442,15,5.33,1.0
다사62504750,37.5271729,127.0770061,15,80.5,16.7
다사62504775,37.5294262,127.0769934,15,1431.01,58.1
다사62504800,37.5316796,127.0769806,15,265.93,28.7
다사62754375,37.4933827,127.0800248,15,5061.75,94.3
다사62754400,37.4956361,127.0800122,15,520.11,35.7
다사62754425,37.4978894,127.0799996,15,16.77,5.2
다사62754450,37.5001428,127.079987,15,317.37,30.2
다사62754475,37.5023961,127.0799743,15,67.25,14.5
다사62754500,37.5046495,127.0799617,15,1743.35,64.8
다사62754525,37.5069028,127.0799491,15,981.7,45.4
다사62754550,37.5091562,127.0799365,15,2613.73,81.0
다사62754575,37.5114095,127.0799238,15,2713.73,83.3
다사62754600,37.5136629,127.0799112,15,5267.85,94.5
다사62754625,37.5159162,127.0798986,15,1552.97,60.6
다사62754650,37.5181696,127.0798859,15,87.87,17.2
다사62754750,37.527183,127.0798354,15,574.22,37.2
다사62754775,37.5294363,127.0798228,15,183.78,25.2
다사62754800,37.5316897,127.0798101,15,2700.4,82.8
다사62754825,37.533943,127.0797975,15,1905.08,65.8
다사63004350,37.4911394,127.0828654,15,52.29,12.5
다사63004375,37.4933927,127.0828529,15,80.1,16.5
다사63004400,37.4956461,127.0828403,15,1013.68,46.4
다사63004425,37.4978994,127.0828278,15,323.67,30.4
다사63004450,37.5001528,127.0828153,15,180.21,24.7
다사63004475,37.5024062,127.0828027,15,1135.86,48.4
다사63004500,37.5046595,127.0827902,15,1322.67,56.4
다사63004525,37.5069129,127.0827776,15,2100.94,72.6
다사63004550,37.5091662,127.0827651,15,1934.43,66.6
다사63004575,37.5114196,127.0827526,15,3181.67,87.0
다사63004600,37.5136729,127.08274,15,137.43,21.4
다사63004625,37.5159263,127.0827275,15,2365.52,77.8
다사63004650,37.5181796,127.0827149,15,42.79,11.2
다사63004750,37.527193,127.0826647,15,1993.86,69.1
다사63004775,37.5294464,127.0826522,15,2337.19,77.1
다사63004800,37.5316997,127.0826396,15,2602.71,80.8
다사63004825,37.5339531,127.0826271,15,2647.73,81.8
다사63004850,37.5362064,127.0826145,15,2976.0,86.0
다사63254325,37.488896,127.0857058,15,9132.74,98.3
다사63254350,37.4911493,127.0856934,15,1264.43,54.4
다사63254375,37.4934027,127.0856809,15,1064.29,46.9
다사63254400,37.495656,127.0856685,15,1218.52,52.1
다사63254425,37.4979094,127.085656,15,257.87,28.4
다사63254450,37.5001628,127.0856436,15,13.38,4.0
다사63254475,37.5024161,127.0856311,15,1172.1,50.1
다사63254500,37.5046695,127.0856187,15,3422.84,88.8
다사63254525,37.5069228,127.0856062,15,530.37,36.4
다사63254550,37.5091762,127.0855937,15,917.15,44.9
다사63254575,37.5114295,127.0855813,15,5893.68,95.5
다사63254600,37.5136829,127.0855688,15,2280.76,75.3
다사63254625,37.5159362,127.0855564,15,1605.36,61.1
다사63254650,37.5181896,127.0855439,15,371.8,31.7
다사63254750,37.527203,127.085494,15,24.03,7.2
다사63254775,37.5294563,127.0854816,15,697.99,40.9
다사63254800,37.5317097,127.0854691,15,1674.11,62.8
다사63254825,37.533963,127.0854566,15,835.49,43.6
다사63254850,37.5362164,127.0854442,15,2622.86,81.3
다사63504325,37.4889058,127.0885337,15,813.17,42.6
다사63504350,37.4911592,127.0885213,15,2513.05,79.6
다사63504375,37.4934126,127.088509,15,1393.02,57.6
다사63504400,37.4956659,127.0884966,15,187.67,25.7
다사63504425,37.4979193,127.0884842,15,164.47,23.2
다사63504450,37.5001726,127.0884719,15,1088.45,47.9
다사63504475,37.502426,127.0884595,15,2652.22,82.0
다사63504500,37.5046794,127.0884471,15,985.23,45.6
다사63504525,37.5069327,127.0884348,15,5510.77,95.0
다사63504550,37.5091861,127.0884224,15,605.99,37.7
다사63504575,37.5114394,127.08841,15,288.88,29.2
다사63504600,37.5136928,127.0883976,15,2884.73,84.8
다사63504625,37.5159461,127.0883853,15,1718.12,64.1
다사63504750,37.5272129,127.0883234,15,63.86,14.2
다사63504775,37.5294662,127.088311,15,7.78,2.0
다사63504800,37.5317196,127.0882986,15,1247.77,53.1
다사63504825,37.5339729,127.0882862,15,2943.77,85.5
다사63504850,37.5362263,127.0882738,15,6601.15,97.0
다사63504875,37.5384796,127.0882614,15,2395.44,78.6
다사63754325,37.4889157,127.0913616,15,4.42,0.2
다사63754350,37.491169,127.0913493,15,410.37,32.7
다사63754375,37.4934224,127.091337,15,1699.8,63.6
다사63754425,37.4979291,127.0913125,15,155.1,22.2
다사63754450,37.5001825,127.0913002,15,2255.69,74.8
다사63754475,37.5024358,127.0912879,15,2352.7,77.6
다사63754500,37.5046892,127.0912756,15,2311.51,76.1
다사63754525,37.5069425,127.0912633,15,1198.91,51.4
다사63754550,37.5091959,127.091251,15,2718.69,83.5
다사63754575,37.5114492,127.0912387,15,1481.12,58.9
다사63754600,37.5137026,127.0912265,15,167.46,23.9
다사63754625,37.515956,127.0912142,15,742.98,42.1
다사63754650,37.5182093,127.0912019,15,185.87,25.4
다사63754675,37.5204627,127.0911896,15,18.65,6.2
다사63754700,37.522716,127.0911773,15,59.35,13.2
다사63754725,37.5249694,127.091165,15,91.93,18.7
다사63754750,37.5272227,127.0911527,15,48.76,12.0
다사63754775,37.5294761,127.0911404,15,900.16,44.4
다사63754800,37.5317294,127.0911281,15,7.99,2.5
다사63754825,37.5339828,127.0911158,15,1222.84,52.4
다사63754850,37.5362361,127.0911035,15,1573.91,60.8
다사63754875,37.5384894,127.0910912,15,2332.72,76.8
다사64004350,37.4911788,127.0941773,15,4.04,0.0
다사64004375,37.4934321,127.0941651,15,1444.98,58.6
다사64004400,37.4956855,127.0941529,15,391.18,31.9
다사64004425,37.4979389,127.0941407,15,1250.11,53.4
다사64004450,37.5001922,127.0941285,15,1666.35,62.6
다사64004475,37.5024456,127.0941163,15,1698.69,63.3
다사64004500,37.5046989,127.0941041,15,1154.77,48.9
다사64004525,37.5069523,127.0940919,15,2928.54,85.0
다사64004550,37.5092056,127.0940797,15,2706.53,83.0
다사64004575,37.511459,127.0940675,15,2031.67,70.3
다사64004600,37.5137124,127.0940553,15,2958.6,85.8
다사64004625,37.5159657,127.0940431,15,2030.57,70.1
다사64004650,37.5182191,127.0940309,15,415.91,32.9
다사64004675,37.5204724,127.0940187,15,170.02,24.2
다사64004700,37.5227258,127.0940064,15,68.75,15.0
다사64004800,37.5317392,127.0939576,15,1634.57,61.8
다사64004825,37.5339925,127.0939454,15,1739.85,64.6
다사64004850,37.5362459,127.0939332,15,2300.39,75.8
다사64004875,37.5384992,127.0939209,15,2076.55,71.8
다사64254300,37.4866817,127.0970294,15,23.67,7.0
다사64254325,37.4889351,127.0970173,15,4.44,0.5
다사64254350,37.4911884,127.0970052,15,661.65,40.1
다사64254375,37.4934418,127.0969931,15,637.5,38.9
다사64254400,37.4956952,127.096981,15,88.83,17.7
다사64254425,37.4979485,127.0969689,15,1216.75,51.6
다사64254450,37.5002019,127.0969568,15,1703.4,63.8
다사64254475,37.5024553,127.0969447,15,2169.71,73.6
다사64254500,37.5047086,127.0969326,15,1390.16,57.4
다사64254525,37.506962,127.0969204,15,2389.12,78.3
다사64254550,37.5092153,127.0969083,15,277.6,28.9
다사64254575,37.5114687,127.0968962,15,9698.71,98.5
다사64254600,37.513722,127.0968841,15,1852.07,65.3
다사64254625,37.5159754,127.096872,15,72.24,15.7
다사64254650,37.5182288,127.0968599,15,29.24,8.5
다사64254675,37.5204821,127.0968477,15,671.83,40.4
다사64254700,37.5227355,127.0968356,15,48.54,11.7
다사64254800,37.5317489,127.0967871,15,31.13,9.0
다사64254825,37.5340022,127.096775,15,459.14,33.7
다사64254850,37.5362556,127.0967628,15,11324.85,99.0
다사64254875,37.5385089,127.0967507,15,741.27,41.9
다사64504300,37.4866913,127.0998572,15,193.03,26.9
다사64504325,37.4889447,127.0998452,15,13587.11,99.5
다사64504350,37.4911981,127.0998332,15,2028.99,69.8
다사64504375,37.4934514,127.0998212,15,476.03,34.4
다사64504400,37.4957048,127.0998092,15,691.91,40.6
다사64504425,37.4979581,127.0997971,15,1974.74,68.1
다사64504450,37.5002115,127.0997851,15,1319.94,55.9
다사64504475,37.5024649,127.0997731,15,1952.14,67.6
다사64504500,37.5047182,127.099761,15,1651.73,62.3
다사64504525,37.5069716,127.099749,15,1217.85,51.9
다사64504550,37.509225,127.099737,15,2068.24,71.6
다사64504575,37.5114783,127.0997249,15,7585.2,97.8
다사64504600,37.5137317,127.0997129,15,2323.8,76.6
다사64504625,37.515985,127.0997009,15,8474.23,98.0
다사64504650,37.5182384,127.0996888,15,3493.54,89.8
다사64504675,37.5204917,127.0996768,15,17.7,5.7
다사64504700,37.5227451,127.0996648,15,55.42,12.7
다사64504725,37.5249984,127.0996527,15,16.26,5.0
다사64504750,37.5272518,127.0996407,15,17.32,5.5
다사64504775,37.5295051,127.0996286,15,22.52,6.5
다사64504850,37.5362652,127.0995925,15,312.69,29.9
다사64504875,37.5385185,127.0995804,15,2588.29,80.3
다사64754300,37.4867009,127.102685,15,4104.56,92.3
다사64754325,37.4889542,127.1026731,15,5956.74,95.8
다사64754350,37.4912076,127.1026612,15,1947.52,67.1
