sensor_id,lat,lng,illuminance_lux,measured_at
V02Q1940767,37.502603852,127.092310875,0.0,2026-09-02T23:07:00+09:00
V02Q1940772,37.503635193,127.103503284,0.0,2026-09-02T23:07:00+09:00
V02Q1940775,37.505801455,127.109663753,0.0,2026-09-02T23:07:00+09:00
V02Q1940781,37.506173683,127.084756221,0.0,2026-09-02T23:07:00+09:00
V02Q1940784,37.498247757,127.126296648,0.0,2026-09-02T23:07:00+09:00
V02Q1940787,37.512955044,127.094661921,0.0,2026-09-02T23:07:00+09:00
V02Q1940788,37.509617855,127.0741524,1.0,2026-09-02T23:07:00+09:00
V02Q1940790,37.514278277,127.112258966,0.0,2026-09-02T23:07:00+09:00
V02Q1940800,37.519952859,127.1123122,0.0,2026-09-02T23:07:00+09:00
V02Q1940811,37.52727312,127.116249051,1.0,2026-09-02T23:07:00+09:00
V02Q1940819,37.507344263,127.104688643,0.0,2026-09-02T23:07:00+09:00
V02Q1940820,37.511104225,127.102321793,0.0,2026-09-02T23:07:00+09:00
V02Q1940821,37.502832774,127.108694904,105.0,2026-09-02T23:07:00+09:00
V02Q1940832,37.511768309,127.124209484,0.0,2026-09-02T23:07:00+09:00
V02Q1940838,37.51767925,127.08881891,0.0,2026-09-02T23:07:00+09:00
V02Q1940860,37.533442403,127.080963254,0.0,2026-09-02T23:07:00+09:00
V02Q1940873,37.53247211,127.114301129,0.0,2026-09-02T23:07:00+09:00
V02Q1940887,37.502749128,127.09252424,0.0,2026-09-02T23:07:00+09:00
V02Q1940941,37.509088133,127.084056858,0.0,2026-09-02T23:07:00+09:00
OC3CL210115,37.525641,127.129665,16.0,2026-09-03T00:07:00+09:00
V02Q1940082,37.495507594,127.085748474,0.0,2026-09-03T00:07:00+09:00
V02Q1940098,37.48670146,127.1000197,0.0,2026-09-03T00:07:00+09:00
V02Q1940100,37.494978959,127.093144214,16.0,2026-09-03T00:07:00+09:00
V02Q1940246,37.49920086,127.072395308,0.0,2026-09-03T00:07:00+09:00
V02Q1940391,37.528616803,127.085121222,1.0,2026-09-03T00:07:00+09:00
V02Q1940392,37.538286643,127.09239683,0.0,2026-09-03T00:07:00+09:00
V02Q1940403,37.534309074,127.081985567,0.0,2026-09-03T00:07:00+09:00
V02Q1940411,37.533878243,127.091521,0.0,2026-09-03T00:07:00+09:00
V02Q1940506,37.535029673,127.093240689,0.0,2026-09-03T00:07:00+09:00
V02Q1940507,37.531277474,127.123271252,429.0,2026-09-03T00:07:00+09:00
V02Q1940679,37.495212727,127.121438826,0.0,2026-09-03T00:07:00+09:00
V02Q1940706,37.502049127,127.117110751,0.0,2026-09-03T00:07:00+09:00
V02Q1940708,37.514300619,127.091447797,0.0,2026-09-03T00:07:00+09:00
V02Q1940713,37.516185359,127.114540561,0.0,2026-09-03T00:07:00+09:00
V02Q1940714,37.513385412,127.10686824,0.0,2026-09-03T00:07:00+09:00
V02Q1940734,37.518407904,127.100366298,0.0,2026-09-03T00:07:00+09:00
V02Q1940736,37.504194933,127.128187719,8.0,2026-09-03T00:07:00+09:00
V02Q1940767,37.502603852,127.092310875,0.0,2026-09-03T00:07:00+09:00
V02Q1940772,37.503635193,127.103503284,0.0,2026-09-03T00:07:00+09:00
V02Q1940775,37.505801455,127.109663753,0.0,2026-09-03T00:07:00+09:00
V02Q1940781,37.506173683,127.084756221,0.0,2026-09-03T00:07:00+09:00
V02Q1940784,37.498247757,127.126296648,0.0,2026-09-03T00:07:00+09:00
V02Q1940787,37.512955044,127.094661921,0.0,2026-09-03T00:07:00+09:00
V02Q1940788,37.509617855,127.0741524,1.0,2026-09-03T00:07:00+09:00
V02Q1940790,37.514278277,127.112258966,0.0,2026-09-03T00:07:00+09:00
V02Q1940800,37.519952859,127.1123122,0.0,2026-09-03T00:07:00+09:00
V02Q1940811,37.52727312,127.116249051,1.0,2026-09-03T00:07:00+09:00
V02Q1940819,37.507344263,127.104688643,0.0,2026-09-03T00:07:00+09:00
V02Q1940820,37.511104225,127.102321793,0.0,2026-09-03T00:07:00+09:00
V02Q1940821,37.502832774,127.108694904,105.0,2026-09-03T00:07:00+09:00
V02Q1940832,37.511768309,127.124209484,0.0,2026-09-03T00:07:00+09:00
V02Q1940838,37.51767925,127.08881891,0.0,2026-09-03T00:07:00+09:00
V02Q1940860,37.533442403,127.080963254,0.0,2026-09-03T00:07:00+09:00
V02Q1940873,37.53247211,127.114301129,0.0,2026-09-03T00:07:00+09:00
V02Q1940887,37.502749128,127.09252424,0.0,2026-09-03T00:07:00+09:00
V02Q1940941,37.509088133,127.084056858,0.0,2026-09-03T00:07:00+09:00
OC3CL200017,37.52406575,127.1285088,11205.0,2026-09-02T15:07:14+09:00
OC3CL200017,37.52406575,127.1285088,6347.0,2026-09-02T16:07:14+09:00
OC3CL200017,37.52406575,127.1285088,3863.0,2026-09-02T17:07:14+09:00
OC3CL200017,37.52406575,127.1285088,1584.0,2026-09-02T18:07:14+09:00
OC3CL200017,37.52406575,127.1285088,4567.0,2026-09-02T11:07:14+09:00
OC3CL200017,37.52406575,127.1285088,4931.0,2026-09-02T12:07:14+09:00
OC3CL200017,37.52406575,127.1285088,7866.0,2026-09-02T13:07:14+09:00
OC3CL200017,37.52406575,127.1285088,7205.0,2026-09-02T14:07:14+09:00
OC3CL200033,37.51217275,127.1046954,0.0,2026-09-02T05:07:50+09:00
OC3CL200033,37.51217275,127.1046954,0.0,2026-09-02T06:07:50+09:00
OC3CL200033,37.51217275,127.1046954,18.0,2026-09-02T07:07:50+09:00
OC3CL200033,37.51217275,127.1046954,77.0,2026-09-02T08:07:50+09:00
OC3CL200033,37.51217275,127.1046954,174.0,2026-09-02T09:07:50+09:00
OC3CL200033,37.51217275,127.1046954,323.0,2026-09-02T10:07:50+09:00
OC3CL200033,37.51217275,127.1046954,367.0,2026-09-02T11:07:50+09:00
OC3CL200033,37.51217275,127.1046954,0.0,2026-09-02T01:07:50+09:00
OC3CL200033,37.51217275,127.1046954,601.0,2026-09-02T14:07:50+09:00
OC3CL200033,37.51217275,127.1046954,636.0,2026-09-02T13:07:50+09:00
OC3CL200033,37.51217275,127.1046954,455.0,2026-09-02T12:07:50+09:00
OC3CL200033,37.51217275,127.1046954,0.0,2026-09-02T02:07:50+09:00
OC3CL200033,37.51217275,127.1046954,0.0,2026-09-02T03:07:50+09:00
OC3CL200033,37.51217275,127.1046954,0.0,2026-09-02T04:07:50+09:00
OC3CL200141,37.48877157,127.1067039,0.0,2026-09-02T21:07:18+09:00
OC3CL200141,37.48877157,127.1067039,0.0,2026-09-02T22:07:18+09:00
V02Q1940117,37.508537127,127.087121735,3343.0,2026-09-02T11:00:00+09:00
V02Q1940117,37.508537127,127.087121735,0.0,2026-09-02T00:00:00+09:00
V02Q1940117,37.508537127,127.087121735,0.0,2026-09-02T01:00:00+09:00
V02Q1940117,37.508537127,127.087121735,0.0,2026-09-02T02:00:00+09:00
V02Q1940117,37.508537127,127.087121735,0.0,2026-09-02T03:00:00+09:00
V02Q1940117,37.508537127,127.087121735,0.0,2026-09-02T04:00:00+09:00
V02Q1940117,37.508537127,127.087121735,0.0,2026-09-02T05:00:00+09:00
V02Q1940117,37.508537127,127.087121735,1.0,2026-09-02T06:00:00+09:00
V02Q1940117,37.508537127,127.087121735,226.0,2026-09-02T07:00:00+09:00
V02Q1940117,37.508537127,127.087121735,862.0,2026-09-02T08:00:00+09:00
V02Q1940117,37.508537127,127.087121735,2921.0,2026-09-02T09:00:00+09:00
V02Q1940117,37.508537127,127.087121735,4159.0,2026-09-02T10:00:00+09:00
V02Q1940117,37.508537127,127.087121735,3684.0,2026-09-02T12:00:00+09:00
V02Q1940117,37.508537127,127.087121735,5724.0,2026-09-02T13:00:00+09:00
V02Q1940117,37.508537127,127.087121735,4832.0,2026-09-02T14:00:00+09:00
V02Q1940117,37.508537127,127.087121735,5188.0,2026-09-02T15:00:00+09:00
V02Q1940117,37.508537127,127.087121735,2488.0,2026-09-02T16:00:00+09:00
V02Q1940117,37.508537127,127.087121735,1611.0,2026-09-02T17:00:00+09:00
V02Q1940117,37.508537127,127.087121735,1061.0,2026-09-02T18:00:00+09:00
V02Q1940117,37.508537127,127.087121735,235.0,2026-09-02T19:00:00+09:00
V02Q1940117,37.508537127,127.087121735,5.0,2026-09-02T20:00:00+09:00
V02Q1940117,37.508537127,127.087121735,1.0,2026-09-02T21:00:00+09:00
V02Q1940117,37.508537127,127.087121735,1.0,2026-09-02T22:00:00+09:00
V02Q1940117,37.508537127,127.087121735,1.0,2026-09-02T23:00:00+09:00
V02Q1940129,37.497655712,127.074468747,1667.0,2026-09-02T09:00:00+09:00
V02Q1940129,37.497655712,127.074468747,0.0,2026-09-02T00:00:00+09:00
V02Q1940129,37.497655712,127.074468747,0.0,2026-09-02T01:00:00+09:00
V02Q1940129,37.497655712,127.074468747,0.0,2026-09-02T02:00:00+09:00
V02Q1940129,37.497655712,127.074468747,0.0,2026-09-02T03:00:00+09:00
V02Q1940129,37.497655712,127.074468747,0.0,2026-09-02T04:00:00+09:00
V02Q1940129,37.497655712,127.074468747,0.0,2026-09-02T05:00:00+09:00
V02Q1940129,37.497655712,127.074468747,0.0,2026-09-02T06:00:00+09:00
V02Q1940129,37.497655712,127.074468747,136.0,2026-09-02T07:00:00+09:00
V02Q1940129,37.497655712,127.074468747,535.0,2026-09-02T08:00:00+09:00
V02Q1940129,37.497655712,127.074468747,2218.0,2026-09-02T10:00:00+09:00
V02Q1940129,37.497655712,127.074468747,1263.0,2026-09-02T11:00:00+09:00
V02Q1940129,37.497655712,127.074468747,2599.0,2026-09-02T12:00:00+09:00
V02Q1940129,37.497655712,127.074468747,4951.0,2026-09-02T13:00:00+09:00
V02Q1940129,37.497655712,127.074468747,2019.0,2026-09-02T14:00:00+09:00
V02Q1940129,37.497655712,127.074468747,2133.0,2026-09-02T15:00:00+09:00
V02Q1940129,37.497655712,127.074468747,1610.0,2026-09-02T16:00:00+09:00
V02Q1940129,37.497655712,127.074468747,1240.0,2026-09-02T17:00:00+09:00
V02Q1940129,37.497655712,127.074468747,724.0,2026-09-02T18:00:00+09:00
V02Q1940129,37.497655712,127.074468747,145.0,2026-09-02T19:00:00+09:00
V02Q1940129,37.497655712,127.074468747,3.0,2026-09-02T20:00:00+09:00
V02Q1940129,37.497655712,127.074468747,0.0,2026-09-02T21:00:00+09:00
V02Q1940129,37.497655712,127.074468747,0.0,2026-09-02T22:00:00+09:00
V02Q1940129,37.497655712,127.074468747,0.0,2026-09-02T23:00:00+09:00
V02Q1940742,37.501040267,127.109739451,49.0,2026-09-02T20:00:00+09:00
V02Q1940742,37.501040267,127.109739451,58.0,2026-09-02T23:00:00+09:00
V02Q1940742,37.501040267,127.109739451,9.0,2026-09-02T22:00:00+09:00
V02Q1940742,37.501040267,127.109739451,61.0,2026-09-02T00:00:00+09:00
V02Q1940742,37.501040267,127.109739451,60.0,2026-09-02T01:00:00+09:00
V02Q1940742,37.501040267,127.109739451,60.0,2026-09-02T02:00:00+09:00
V02Q1940742,37.501040267,127.109739451,60.0,2026-09-02T03:00:00+09:00
V02Q1940742,37.501040267,127.109739451,65.0,2026-09-02T04:00:00+09:00
V02Q1940742,37.501040267,127.109739451,63.0,2026-09-02T05:00:00+09:00
V02Q1940742,37.501040267,127.109739451,56.0,2026-09-02T06:00:00+09:00
V02Q1940742,37.501040267,127.109739451,224.0,2026-09-02T07:00:00+09:00
V02Q1940742,37.501040267,127.109739451,841.0,2026-09-02T08:00:00+09:00
V02Q1940742,37.501040267,127.109739451,2086.0,2026-09-02T09:00:00+09:00
V02Q1940742,37.501040267,127.109739451,3190.0,2026-09-02T10:00:00+09:00
V02Q1940742,37.501040267,127.109739451,3047.0,2026-09-02T11:00:00+09:00
V02Q1940742,37.501040267,127.109739451,15.0,2026-09-02T21:00:00+09:00
V02Q1940742,37.501040267,127.109739451,4947.0,2026-09-02T12:00:00+09:00
V02Q1940742,37.501040267,127.109739451,7980.0,2026-09-02T13:00:00+09:00
V02Q1940742,37.501040267,127.109739451,3022.0,2026-09-02T14:00:00+09:00
V02Q1940742,37.501040267,127.109739451,2544.0,2026-09-02T15:00:00+09:00
V02Q1940742,37.501040267,127.109739451,2441.0,2026-09-02T16:00:00+09:00
V02Q1940742,37.501040267,127.109739451,1588.0,2026-09-02T17:00:00+09:00
V02Q1940742,37.501040267,127.109739451,1140.0,2026-09-02T18:00:00+09:00
V02Q1940742,37.501040267,127.109739451,281.0,2026-09-02T19:00:00+09:00
OC3CL210115,37.525641,127.129665,16.0,2026-09-03T01:07:00+09:00
V02Q1940082,37.495507594,127.085748474,0.0,2026-09-03T01:07:00+09:00
V02Q1940098,37.48670146,127.1000197,0.0,2026-09-03T01:07:00+09:00
V02Q1940100,37.494978959,127.093144214,16.0,2026-09-03T01:07:00+09:00
V02Q1940246,37.49920086,127.072395308,0.0,2026-09-03T01:07:00+09:00
V02Q1940391,37.528616803,127.085121222,1.0,2026-09-03T01:07:00+09:00
V02Q1940392,37.538286643,127.09239683,0.0,2026-09-03T01:07:00+09:00
V02Q1940403,37.534309074,127.081985567,0.0,2026-09-03T01:07:00+09:00
V02Q1940411,37.533878243,127.091521,0.0,2026-09-03T01:07:00+09:00
V02Q1940506,37.535029673,127.093240689,0.0,2026-09-03T01:07:00+09:00
V02Q1940507,37.531277474,127.123271252,432.0,2026-09-03T01:07:00+09:00
V02Q1940679,37.495212727,127.121438826,0.0,2026-09-03T01:07:00+09:00
V02Q1940706,37.502049127,127.117110751,0.0,2026-09-03T01:07:00+09:00
V02Q1940708,37.514300619,127.091447797,0.0,2026-09-03T01:07:00+09:00
V02Q1940713,37.516185359,127.114540561,0.0,2026-09-03T01:07:00+09:00
V02Q1940714,37.513385412,127.10686824,0.0,2026-09-03T01:07:00+09:00
V02Q1940734,37.518407904,127.100366298,0.0,2026-09-03T01:07:00+09:00
V02Q1940736,37.504194933,127.128187719,8.0,2026-09-03T01:07:00+09:00
V02Q1940767,37.502603852,127.092310875,0.0,2026-09-03T01:07:00+09:00
V02Q1940772,37.503635193,127.103503284,0.0,2026-09-03T01:07:00+09:00
V02Q1940775,37.505801455,127.109663753,0.0,2026-09-03T01:07:00+09:00
V02Q1940781,37.506173683,127.084756221,0.0,2026-09-03T01:07:00+09:00
V02Q1940784,37.498247757,127.126296648,0.0,2026-09-03T01:07:00+09:00
V02Q1940787,37.512955044,127.094661921,0.0,2026-09-03T01:07:00+09:00
V02Q1940788,37.509617855,127.0741524,1.0,2026-09-03T01:07:00+09:00
V02Q1940790,37.514278277,127.112258966,0.0,2026-09-03T01:07:00+09:00
V02Q1940800,37.519952859,127.1123122,0.0,2026-09-03T01:07:00+09:00
V02Q1940811,37.52727312,127.116249051,1.0,2026-09-03T01:07:00+09:00
V02Q1940819,37.507344263,127.104688643,0.0,2026-09-03T01:07:00+09:00
V02Q1940820,37.511104225,127.102321793,0.0,2026-09-03T01:07:00+09:00
V02Q1940821,37.502832774,127.108694904,105.0,2026-09-03T01:07:00+09:00
V02Q1940832,37.511768309,127.124209484,0.0,2026-09-03T01:07:00+09:00
V02Q1940838,37.51767925,127.08881891,0.0,2026-09-03T01:07:00+09:00
V02Q1940860,37.533442403,127.080963254,0.0,2026-09-03T01:07:00+09:00
V02Q1940873,37.53247211,127.114301129,0.0,2026-09-03T01:07:00+09:00
V02Q1940887,37.502749128,127.09252424,0.0,2026-09-03T01:07:00+09:00
V02Q1940941,37.509088133,127.084056858,0.0,2026-09-03T01:07:00+09:00
V02Q1940392,37.538286643,127.09239683,0.0,2026-09-03T02:07:00+09:00
V02Q1940403,37.534309074,127.081985567,0.0,2026-09-03T02:07:00+09:00
V02Q1940391,37.528616803,127.085121222,1.0,2026-09-03T02:07:00+09:00
V02Q1940411,37.533878243,127.091521,0.0,2026-09-03T02:07:00+09:00
V02Q1940506,37.535029673,127.093240689,0.0,2026-09-03T02:07:00+09:00
V02Q1940860,37.533442403,127.080963254,0.0,2026-09-03T02:07:00+09:00
V02Q1940679,37.495212727,127.121438826,0.0,2026-09-03T02:07:00+09:00
V02Q1940734,37.518407904,127.100366298,0.0,2026-09-03T02:07:00+09:00
V02Q1940784,37.498247757,127.126296648,0.0,2026-09-03T02:07:00+09:00
V02Q1940706,37.502049127,127.117110751,0.0,2026-09-03T02:07:00+09:00
V02Q1940708,37.514300619,127.091447797,0.0,2026-09-03T02:07:00+09:00
V02Q1940736,37.504194933,127.128187719,8.0,2026-09-03T02:07:00+09:00
V02Q1940767,37.502603852,127.092310875,0.0,2026-09-03T02:07:00+09:00
V02Q1940772,37.503635193,127.103503284,0.0,2026-09-03T02:07:00+09:00
V02Q1940775,37.505801455,127.109663753,0.0,2026-09-03T02:07:00+09:00
V02Q1940781,37.506173683,127.084756221,0.0,2026-09-03T02:07:00+09:00
V02Q1940787,37.512955044,127.094661921,0.0,2026-09-03T02:07:00+09:00
V02Q1940788,37.509617855,127.0741524,1.0,2026-09-03T02:07:00+09:00
V02Q1940790,37.514278277,127.112258966,0.0,2026-09-03T02:07:00+09:00
V02Q1940800,37.519952859,127.1123122,0.0,2026-09-03T02:07:00+09:00
V02Q1940832,37.511768309,127.124209484,0.0,2026-09-03T02:07:00+09:00
V02Q1940873,37.53247211,127.114301129,0.0,2026-09-03T02:07:00+09:00
V02Q1940507,37.531277474,127.123271252,436.0,2026-09-03T02:07:00+09:00
V02Q1940713,37.516185359,127.114540561,0.0,2026-09-03T02:07:00+09:00
V02Q1940714,37.513385412,127.10686824,0.0,2026-09-03T02:07:00+09:00
V02Q1940811,37.52727312,127.116249051,1.0,2026-09-03T02:07:00+09:00
V02Q1940819,37.507344263,127.104688643,0.0,2026-09-03T02:07:00+09:00
V02Q1940820,37.511104225,127.102321793,0.0,2026-09-03T02:07:00+09:00
V02Q1940821,37.502832774,127.108694904,101.0,2026-09-03T02:07:00+09:00
V02Q1940838,37.51767925,127.08881891,0.0,2026-09-03T02:07:00+09:00
V02Q1940887,37.502749128,127.09252424,0.0,2026-09-03T02:07:00+09:00
V02Q1940941,37.509088133,127.084056858,0.0,2026-09-03T02:07:00+09:00
V02Q1940098,37.48670146,127.1000197,0.0,2026-09-03T02:07:00+09:00
V02Q1940246,37.49920086,127.072395308,0.0,2026-09-03T02:07:00+09:00
V02Q1940082,37.495507594,127.085748474,0.0,2026-09-03T02:07:00+09:00
V02Q1940100,37.494978959,127.093144214,17.0,2026-09-03T02:07:00+09:00
OC3CL210115,37.525641,127.129665,17.0,2026-09-03T02:07:00+09:00
V02Q1940392,37.538286643,127.09239683,0.0,2026-09-03T03:07:00+09:00
V02Q1940403,37.534309074,127.081985567,0.0,2026-09-03T03:07:00+09:00
V02Q1940391,37.528616803,127.085121222,1.0,2026-09-03T03:07:00+09:00
V02Q1940411,37.533878243,127.091521,0.0,2026-09-03T03:07:00+09:00
V02Q1940506,37.535029673,127.093240689,0.0,2026-09-03T03:07:00+09:00
V02Q1940860,37.533442403,127.080963254,0.0,2026-09-03T03:07:00+09:00
V02Q1940679,37.495212727,127.121438826,0.0,2026-09-03T03:07:00+09:00
V02Q1940734,37.518407904,127.100366298,0.0,2026-09-03T03:07:00+09:00
V02Q1940784,37.498247757,127.126296648,0.0,2026-09-03T03:07:00+09:00
V02Q1940706,37.502049127,127.117110751,0.0,2026-09-03T03:07:00+09:00
V02Q1940708,37.514300619,127.091447797,0.0,2026-09-03T03:07:00+09:00
V02Q1940736,37.504194933,127.128187719,9.0,2026-09-03T03:07:00+09:00
V02Q1940767,37.502603852,127.092310875,0.0,2026-09-03T03:07:00+09:00
V02Q1940772,37.503635193,127.103503284,0.0,2026-09-03T03:07:00+09:00
V02Q1940775,37.505801455,127.109663753,0.0,2026-09-03T03:07:00+09:00
V02Q1940781,37.506173683,127.084756221,0.0,2026-09-03T03:07:00+09:00
V02Q1940787,37.512955044,127.094661921,0.0,2026-09-03T03:07:00+09:00
V02Q1940788,37.509617855,127.0741524,1.0,2026-09-03T03:07:00+09:00
V02Q1940790,37.514278277,127.112258966,0.0,2026-09-03T03:07:00+09:00
V02Q1940800,37.519952859,127.1123122,0.0,2026-09-03T03:07:00+09:00
V02Q1940832,37.511768309,127.124209484,0.0,2026-09-03T03:07:00+09:00
V02Q1940873,37.53247211,127.114301129,0.0,2026-09-03T03:07:00+09:00
V02Q1940507,37.531277474,127.123271252,438.0,2026-09-03T03:07:00+09:00
V02Q1940713,37.516185359,127.114540561,0.0,2026-09-03T03:07:00+09:00
V02Q1940714,37.513385412,127.10686824,0.0,2026-09-03T03:07:00+09:00
V02Q1940811,37.52727312,127.116249051,1.0,2026-09-03T03:07:00+09:00
V02Q1940819,37.507344263,127.104688643,0.0,2026-09-03T03:07:00+09:00
V02Q1940820,37.511104225,127.102321793,0.0,2026-09-03T03:07:00+09:00
V02Q1940821,37.502832774,127.108694904,105.0,2026-09-03T03:07:00+09:00
V02Q1940838,37.51767925,127.08881891,0.0,2026-09-03T03:07:00+09:00
V02Q1940887,37.502749128,127.09252424,0.0,2026-09-03T03:07:00+09:00
V02Q1940941,37.509088133,127.084056858,0.0,2026-09-03T03:07:00+09:00
V02Q1940098,37.48670146,127.1000197,0.0,2026-09-03T03:07:00+09:00
V02Q1940246,37.49920086,127.072395308,0.0,2026-09-03T03:07:00+09:00
V02Q1940082,37.495507594,127.085748474,0.0,2026-09-03T03:07:00+09:00
V02Q1940100,37.494978959,127.093144214,19.0,2026-09-03T03:07:00+09:00
OC3CL210115,37.525641,127.129665,17.0,2026-09-03T03:07:00+09:00
OC3CL210115,37.525641,127.129665,17.0,2026-09-03T04:07:00+09:00
V02Q1940082,37.495507594,127.085748474,0.0,2026-09-03T04:07:00+09:00
V02Q1940098,37.48670146,127.1000197,0.0,2026-09-03T04:07:00+09:00
V02Q1940100,37.494978959,127.093144214,19.0,2026-09-03T04:07:00+09:00
V02Q1940246,37.49920086,127.072395308,0.0,2026-09-03T04:07:00+09:00
V02Q1940391,37.528616803,127.085121222,1.0,2026-09-03T04:07:00+09:00
V02Q1940392,37.538286643,127.09239683,0.0,2026-09-03T04:07:00+09:00
V02Q1940403,37.534309074,127.081985567,0.0,2026-09-03T04:07:00+09:00
V02Q1940411,37.533878243,127.091521,0.0,2026-09-03T04:07:00+09:00
V02Q1940506,37.535029673,127.093240689,0.0,2026-09-03T04:07:00+09:00
V02Q1940507,37.531277474,127.123271252,437.0,2026-09-03T04:07:00+09:00
V02Q1940679,37.495212727,127.121438826,0.0,2026-09-03T04:07:00+09:00
V02Q1940706,37.502049127,127.117110751,0.0,2026-09-03T04:07:00+09:00
V02Q1940708,37.514300619,127.091447797,0.0,2026-09-03T04:07:00+09:00
V02Q1940713,37.516185359,127.114540561,0.0,2026-09-03T04:07:00+09:00
V02Q1940714,37.513385412,127.10686824,0.0,2026-09-03T04:07:00+09:00
V02Q1940734,37.518407904,127.100366298,0.0,2026-09-03T04:07:00+09:00
V02Q1940736,37.504194933,127.128187719,9.0,2026-09-03T04:07:00+09:00
V02Q1940767,37.502603852,127.092310875,0.0,2026-09-03T04:07:00+09:00
V02Q1940772,37.503635193,127.103503284,0.0,2026-09-03T04:07:00+09:00
V02Q1940775,37.505801455,127.109663753,0.0,2026-09-03T04:07:00+09:00
V02Q1940781,37.506173683,127.084756221,0.0,2026-09-03T04:07:00+09:00
V02Q1940784,37.498247757,127.126296648,0.0,2026-09-03T04:07:00+09:00
V02Q1940787,37.512955044,127.094661921,0.0,2026-09-03T04:07:00+09:00
V02Q1940788,37.509617855,127.0741524,1.0,2026-09-03T04:07:00+09:00
V02Q1940790,37.514278277,127.112258966,0.0,2026-09-03T04:07:00+09:00
V02Q1940800,37.519952859,127.1123122,0.0,2026-09-03T04:07:00+09:00
V02Q1940811,37.52727312,127.116249051,1.0,2026-09-03T04:07:00+09:00
V02Q1940819,37.507344263,127.104688643,0.0,2026-09-03T04:07:00+09:00
V02Q1940820,37.511104225,127.102321793,0.0,2026-09-03T04:07:00+09:00
V02Q1940821,37.502832774,127.108694904,104.0,2026-09-03T04:07:00+09:00
V02Q1940832,37.511768309,127.124209484,0.0,2026-09-03T04:07:00+09:00
V02Q1940838,37.51767925,127.08881891,0.0,2026-09-03T04:07:00+09:00
V02Q1940860,37.533442403,127.080963254,0.0,2026-09-03T04:07:00+09:00
V02Q1940873,37.53247211,127.114301129,0.0,2026-09-03T04:07:00+09:00
V02Q1940887,37.502749128,127.09252424,0.0,2026-09-03T04:07:00+09:00
V02Q1940941,37.509088133,127.084056858,0.0,2026-09-03T04:07:00+09:00
OC3CL210115,37.525641,127.129665,17.0,2026-09-03T05:07:00+09:00
V02Q1940082,37.495507594,127.085748474,0.0,2026-09-03T05:07:00+09:00
V02Q1940098,37.48670146,127.1000197,0.0,2026-09-03T05:07:00+09:00
V02Q1940100,37.494978959,127.093144214,21.0,2026-09-03T05:07:00+09:00
V02Q1940246,37.49920086,127.072395308,0.0,2026-09-03T05:07:00+09:00
V02Q1940391,37.528616803,127.085121222,1.0,2026-09-03T05:07:00+09:00
V02Q1940392,37.538286643,127.09239683,0.0,2026-09-03T05:07:00+09:00
V02Q1940403,37.534309074,127.081985567,0.0,2026-09-03T05:07:00+09:00
V02Q1940411,37.533878243,127.091521,0.0,2026-09-03T05:07:00+09:00
V02Q1940506,37.535029673,127.093240689,0.0,2026-09-03T05:07:00+09:00
V02Q1940507,37.531277474,127.123271252,452.0,2026-09-03T05:07:00+09:00
V02Q1940679,37.495212727,127.121438826,0.0,2026-09-03T05:07:00+09:00
V02Q1940706,37.502049127,127.117110751,0.0,2026-09-03T05:07:00+09:00
V02Q1940708,37.514300619,127.091447797,0.0,2026-09-03T05:07:00+09:00
V02Q1940713,37.516185359,127.114540561,0.0,2026-09-03T05:07:00+09:00
V02Q1940714,37.513385412,127.10686824,0.0,2026-09-03T05:07:00+09:00
V02Q1940734,37.518407904,127.100366298,0.0,2026-09-03T05:07:00+09:00
V02Q1940736,37.504194933,127.128187719,10.0,2026-09-03T05:07:00+09:00
V02Q1940767,37.502603852,127.092310875,0.0,2026-09-03T05:07:00+09:00
V02Q1940772,37.503635193,127.103503284,0.0,2026-09-03T05:07:00+09:00
V02Q1940775,37.505801455,127.109663753,0.0,2026-09-03T05:07:00+09:00
V02Q1940781,37.506173683,127.084756221,0.0,2026-09-03T05:07:00+09:00
V02Q1940784,37.498247757,127.126296648,0.0,2026-09-03T05:07:00+09:00
V02Q1940787,37.512955044,127.094661921,0.0,2026-09-03T05:07:00+09:00
V02Q1940788,37.509617855,127.0741524,1.0,2026-09-03T05:07:00+09:00
V02Q1940790,37.514278277,127.112258966,0.0,2026-09-03T05:07:00+09:00
V02Q1940800,37.519952859,127.1123122,0.0,2026-09-03T05:07:00+09:00
V02Q1940811,37.52727312,127.116249051,1.0,2026-09-03T05:07:00+09:00
V02Q1940819,37.507344263,127.104688643,0.0,2026-09-03T05:07:00+09:00
V02Q1940820,37.511104225,127.102321793,0.0,2026-09-03T05:07:00+09:00
V02Q1940821,37.502832774,127.108694904,94.0,2026-09-03T05:07:00+09:00
V02Q1940832,37.511768309,127.124209484,0.0,2026-09-03T05:07:00+09:00
V02Q1940838,37.51767925,127.08881891,0.0,2026-09-03T05:07:00+09:00
V02Q1940860,37.533442403,127.080963254,0.0,2026-09-03T05:07:00+09:00
V02Q1940873,37.53247211,127.114301129,0.0,2026-09-03T05:07:00+09:00
V02Q1940887,37.502749128,127.09252424,0.0,2026-09-03T05:07:00+09:00
V02Q1940941,37.509088133,127.084056858,0.0,2026-09-03T05:07:00+09:00
OC3CL210115,37.525641,127.129665,19.0,2026-09-03T06:07:00+09:00
V02Q1940082,37.495507594,127.085748474,3.0,2026-09-03T06:07:00+09:00
V02Q1940098,37.48670146,127.1000197,5.0,2026-09-03T06:07:00+09:00
