shade_id,lat,lng,shade_type,shade_score
TREE_10456,37.52836436,127.1184213,tree,100.0
TREE_10457,37.495774071,127.085754012,tree,100.0
TREE_10458,37.492639815,127.096062715,tree,100.0
TREE_10459,37.51146958,127.0738634,tree,100.0
TREE_10460,37.53314211,127.0917683,tree,100.0
TREE_10461,37.53309885,127.0915958,tree,100.0
TREE_10462,37.50713297,127.1253319,tree,100.0
TREE_10463,37.53110215,127.0862541,tree,100.0
TREE_10464,37.50709018,127.1253179,tree,100.0
TREE_10465,37.52833412,127.1184873,tree,100.0
TREE_10466,37.50704861,127.1253036,tree,100.0
TREE_10467,37.52769603,127.1192877,tree,100.0
TREE_10468,37.50720615,127.1253665,tree,100.0
TREE_10469,37.495767951,127.085730366,tree,100.0
TREE_10470,37.5127858,127.1265073,tree,100.0
TREE_10471,37.49696653,127.1166219,tree,100.0
TREE_10472,37.51074008,127.0739364,tree,100.0
TREE_10473,37.5052785,127.1245034,tree,100.0
TREE_10474,37.49831425,127.1185522,tree,100.0
TREE_10475,37.50442689,127.0762256,tree,100.0
TREE_10476,37.50415139,127.0763919,tree,100.0
TREE_10477,37.49702212,127.116721,tree,100.0
TREE_10478,37.51269925,127.1265137,tree,100.0
TREE_10479,37.50728037,127.1254082,tree,100.0
TREE_10480,37.53278242,127.1098175,tree,100.0
TREE_10481,37.52830986,127.1185432,tree,100.0
TREE_10482,37.53331832,127.0923558,tree,100.0
TREE_10483,37.50888978,127.1259355,tree,100.0
TREE_10484,37.51152027,127.0738203,tree,100.0
TREE_10485,37.50733762,127.1254445,tree,100.0
TREE_10486,37.50524254,127.1245093,tree,100.0
TREE_10487,37.51786809,127.0743456,tree,100.0
TREE_10488,37.50738796,127.1254742,tree,100.0
TREE_10489,37.53292478,127.1094234,tree,100.0
TREE_10490,37.492604229,127.095989926,tree,100.0
TREE_10491,37.51158392,127.0737935,tree,100.0
TREE_10492,37.50894608,127.1259804,tree,100.0
TREE_10493,37.52826045,127.1186529,tree,100.0
TREE_10494,37.50743215,127.125502,tree,100.0
TREE_10495,37.495749987,127.085676386,tree,100.0
TREE_10496,37.50926142,127.0741923,tree,100.0
TREE_10497,37.50921725,127.0742013,tree,100.0
TREE_10498,37.53275546,127.11001,tree,100.0
TREE_10499,37.50405513,127.1238534,tree,100.0
TREE_10500,37.50971389,127.0740831,tree,100.0
TREE_10501,37.50915906,127.0742138,tree,100.0
TREE_10502,37.50982046,127.0740586,tree,100.0
TREE_10503,37.50976612,127.0740705,tree,100.0
TREE_10504,37.50910377,127.0742277,tree,100.0
TREE_10505,37.50905307,127.0742387,tree,100.0
TREE_10506,37.50987489,127.0740444,tree,100.0
TREE_10507,37.50894372,127.0742663,tree,100.0
TREE_10508,37.50992851,127.0740322,tree,100.0
TREE_10509,37.50899762,127.0742518,tree,100.0
TREE_10510,37.49698268,127.1167337,tree,100.0
TREE_10511,37.49692386,127.116642,tree,100.0
TREE_10512,37.52770711,127.1193571,tree,100.0
TREE_10513,37.50998089,127.0740202,tree,100.0
TREE_10514,37.51816574,127.0744033,tree,100.0
TREE_10515,37.50414444,127.0763394,tree,100.0
TREE_10516,37.49633395,127.1156725,tree,100.0
TREE_10517,37.51267072,127.1265634,tree,100.0
TREE_10518,37.51162929,127.0737661,tree,100.0
TREE_10519,37.50882142,127.0742931,tree,100.0
TREE_10520,37.51004217,127.0740039,tree,100.0
TREE_10521,37.51010012,127.0739915,tree,100.0
TREE_10522,37.50876266,127.0743065,tree,100.0
TREE_10523,37.51015139,127.0739786,tree,100.0
TREE_10524,37.495580814,127.085974011,tree,100.0
TREE_10525,37.50871201,127.0743181,tree,100.0
TREE_10526,37.51026061,127.0739546,tree,100.0
TREE_10527,37.51020994,127.0739648,tree,100.0
TREE_10528,37.50866032,127.0743303,tree,100.0
TREE_10529,37.50439034,127.0761793,tree,100.0
TREE_10530,37.50861613,127.07434,tree,100.0
TREE_10531,37.495740598,127.085647084,tree,100.0
TREE_10532,37.5085586,127.0743542,tree,100.0
TREE_10533,37.51031585,127.0739384,tree,100.0
TREE_10534,37.50747637,127.1255491,tree,100.0
TREE_10535,37.51036607,127.0739281,tree,100.0
TREE_10536,37.50851678,127.0743629,tree,100.0
TREE_10537,37.53254132,127.1107241,tree,100.0
TREE_10538,37.5277237,127.1193668,tree,100.0
TREE_10539,37.52767792,127.1194226,tree,100.0
TREE_10540,37.50845394,127.0743795,tree,100.0
TREE_10541,37.51041584,127.0739146,tree,100.0
TREE_10542,37.53283378,127.1098427,tree,100.0
TREE_10543,37.51047263,127.0739038,tree,100.0
TREE_10544,37.50840592,127.0743895,tree,100.0
TREE_10545,37.51052981,127.07389,tree,100.0
TREE_10546,37.50516107,127.1245277,tree,100.0
TREE_10547,37.50835583,127.0744019,tree,100.0
TREE_10548,37.53318246,127.0915874,tree,100.0
TREE_10549,37.51058536,127.0738776,tree,100.0
TREE_10550,37.50829795,127.0744156,tree,100.0
TREE_10551,37.51064294,127.0738634,tree,100.0
TREE_10552,37.50824616,127.074429,tree,100.0
TREE_10553,37.49825236,127.1185993,tree,100.0
TREE_10554,37.52765134,127.1194772,tree,100.0
TREE_10555,37.50409511,127.1239301,tree,100.0
TREE_10556,37.50752287,127.1255893,tree,100.0
TREE_10557,37.49831675,127.1186841,tree,100.0
TREE_10558,37.50818273,127.0744436,tree,100.0
TREE_10559,37.52818572,127.1188273,tree,100.0
TREE_10560,37.495731211,127.085614697,tree,100.0
TREE_10561,37.51206107,127.126571,tree,100.0
TREE_10562,37.50907624,127.1260772,tree,100.0
TREE_10563,37.50812717,127.0744553,tree,100.0
TREE_10564,37.53343875,127.092524,tree,100.0
TREE_10565,37.50806209,127.0744698,tree,100.0
TREE_10566,37.52762724,127.1195255,tree,100.0
TREE_10567,37.50916085,127.1261067,tree,100.0
TREE_10568,37.50510755,127.1245294,tree,100.0
TREE_10569,37.50411527,127.0762947,tree,100.0
TREE_10570,37.50757441,127.1256263,tree,100.0
TREE_10571,37.50801116,127.0744822,tree,100.0
TREE_10572,37.5079558,127.0744956,tree,100.0
TREE_10573,37.50789494,127.074508,tree,100.0
TREE_10574,37.49686942,127.116672,tree,100.0
TREE_10575,37.50762467,127.1256582,tree,100.0
TREE_10576,37.50784056,127.0745225,tree,100.0
TREE_10577,37.53258106,127.1107424,tree,100.0
TREE_10578,37.49692392,127.1167637,tree,100.0
TREE_10579,37.5043529,127.0761296,tree,100.0
TREE_10580,37.5050716,127.1245343,tree,100.0
TREE_10581,37.52759866,127.1195923,tree,100.0
TREE_10582,37.50778825,127.0745349,tree,100.0
TREE_10583,37.51264566,127.1266411,tree,100.0
TREE_10584,37.50921423,127.12615,tree,100.0
TREE_10585,37.5325486,127.1108626,tree,100.0
TREE_10586,37.50773736,127.0745461,tree,100.0
TREE_10587,37.52765588,127.1195374,tree,100.0
TREE_10588,37.532889,127.1098509,tree,100.0
TREE_10589,37.50768133,127.0745591,tree,100.0
TREE_10590,37.51214223,127.1266277,tree,100.0
TREE_10591,37.50762913,127.0745696,tree,100.0
TREE_10592,37.533241194,127.091588141,tree,100.0
TREE_10593,37.53121386,127.0861662,tree,100.0
TREE_10594,37.49821267,127.1186374,tree,100.0
TREE_10595,37.52757045,127.1196578,tree,100.0
TREE_10596,37.5041187,127.1240161,tree,100.0
TREE_10597,37.495472818,127.086007964,tree,100.0
TREE_10598,37.5077777,127.1257452,tree,100.0
TREE_10599,37.50757128,127.0745844,tree,100.0
TREE_10600,37.52763314,127.1195912,tree,100.0
TREE_10601,37.50751966,127.0745943,tree,100.0
TREE_10602,37.53285692,127.1100166,tree,100.0
TREE_10603,37.50747395,127.0746096,tree,100.0
TREE_10604,37.50501683,127.1245463,tree,100.0
TREE_10605,37.53261559,127.1107501,tree,100.0
TREE_10606,37.50932279,127.1262118,tree,100.0
TREE_10607,37.50407403,127.0762525,tree,100.0
TREE_10608,37.51205693,127.1266464,tree,100.0
TREE_10609,37.499615584,127.079927185,tree,100.0
TREE_10610,37.52754198,127.1197267,tree,100.0
TREE_10611,37.51269588,127.1266912,tree,100.0
TREE_10612,37.5276053,127.1196551,tree,100.0
TREE_10613,37.50735256,127.0746367,tree,100.0
TREE_10614,37.51262172,127.1266915,tree,100.0
TREE_10615,37.50784247,127.1258031,tree,100.0
TREE_10616,37.50729792,127.0746495,tree,100.0
TREE_10617,37.495426167,127.086034818,tree,100.0
TREE_10618,37.5181889,127.0742645,tree,100.0
TREE_10619,37.5072433,127.0746627,tree,100.0
TREE_10620,37.50937132,127.0740076,tree,100.0
TREE_10621,37.50431302,127.0760781,tree,100.0
TREE_10622,37.50980479,127.0739084,tree,100.0
TREE_10623,37.531376494,127.086413182,tree,100.0
TREE_10624,37.50414272,127.1240797,tree,100.0
TREE_10625,37.50919969,127.0740468,tree,100.0
TREE_10626,37.53293078,127.109874,tree,100.0
TREE_10627,37.52751976,127.1197783,tree,100.0
TREE_10628,37.50497396,127.1245579,tree,100.0
TREE_10629,37.50975006,127.073917,tree,100.0
TREE_10630,37.50970001,127.0739284,tree,100.0
TREE_10631,37.50925569,127.0740313,tree,100.0
TREE_10632,37.50914732,127.0740593,tree,100.0
TREE_10633,37.50909495,127.0740724,tree,100.0
TREE_10634,37.533280581,127.091580852,tree,100.0
TREE_10635,37.50904113,127.0740852,tree,100.0
TREE_10636,37.5090086,127.074092,tree,100.0
TREE_10637,37.53347693,127.0923433,tree,100.0
TREE_10638,37.50985758,127.0738915,tree,100.0
TREE_10639,37.52758026,127.1197144,tree,100.0
TREE_10640,37.50719236,127.0746738,tree,100.0
TREE_10641,37.49686241,127.1167932,tree,100.0
TREE_10642,37.51007561,127.0738448,tree,100.0
TREE_10643,37.50990944,127.0738775,tree,100.0
TREE_10644,37.51001404,127.0738556,tree,100.0
TREE_10645,37.50996185,127.0738667,tree,100.0
TREE_10646,37.5078928,127.1258388,tree,100.0
TREE_10647,37.50938459,127.1262658,tree,100.0
TREE_10648,37.49817555,127.1186695,tree,100.0
TREE_10649,37.50885295,127.0741258,tree,100.0
TREE_10650,37.50879853,127.0741407,tree,100.0
TREE_10651,37.50874029,127.0741553,tree,100.0
TREE_10652,37.50713326,127.0746866,tree,100.0
TREE_10653,37.50869202,127.0741634,tree,100.0
TREE_10654,37.51023094,127.073804,tree,100.0
TREE_10655,37.51017378,127.0738147,tree,100.0
TREE_10656,37.50864009,127.0741772,tree,100.0
TREE_10657,37.50708659,127.0746995,tree,100.0
TREE_10658,37.50858086,127.0741904,tree,100.0
TREE_10659,37.5102955,127.0737871,tree,100.0
TREE_10660,37.51203056,127.1266941,tree,100.0
TREE_10661,37.51033832,127.0737779,tree,100.0
TREE_10662,37.495683194,127.085470468,tree,100.0
TREE_10663,37.53334449,127.0917487,tree,100.0
TREE_10664,37.52755514,127.1197709,tree,100.0
TREE_10665,37.49678976,127.1167092,tree,100.0
TREE_10666,37.50853207,127.0742016,tree,100.0
TREE_10667,37.50703627,127.0747132,tree,100.0
TREE_10668,37.52748776,127.1198498,tree,100.0
TREE_10669,37.51039458,127.0737635,tree,100.0
TREE_10670,37.499117559,127.080413219,tree,100.0
TREE_10671,37.495517292,127.085783182,tree,100.0
TREE_10672,37.51045842,127.0737502,tree,100.0
TREE_10673,37.50842192,127.0742279,tree,100.0
TREE_10674,37.53262495,127.1108812,tree,100.0
TREE_10675,37.495376366,127.086060877,tree,100.0
TREE_10676,37.4925369,127.0952957,tree,100.0
TREE_10677,37.50796761,127.1258902,tree,100.0
TREE_10678,37.50944484,127.1263076,tree,100.0
TREE_10679,37.50836546,127.0742395,tree,100.0
TREE_10680,37.4990176,127.119742,tree,100.0
TREE_10681,37.5083126,127.0742537,tree,100.0
TREE_10682,37.50696227,127.0747266,tree,100.0
TREE_10683,37.52746606,127.1198945,tree,100.0
TREE_10684,37.49821699,127.1187689,tree,100.0
TREE_10685,37.52752593,127.1198296,tree,100.0
TREE_10686,37.5082575,127.0742656,tree,100.0
TREE_10687,37.51259437,127.1267495,tree,100.0
TREE_10688,37.50491882,127.1245762,tree,100.0
TREE_10689,37.51267261,127.1267545,tree,100.0
TREE_10690,37.50402605,127.0761971,tree,100.0
TREE_10691,37.5082042,127.0742789,tree,100.0
TREE_10692,37.495550765,127.085683185,tree,100.0
TREE_10693,37.5069121,127.0747376,tree,100.0
TREE_10694,37.50814947,127.0742929,tree,100.0
TREE_10695,37.50812294,127.0742992,tree,100.0
TREE_10696,37.53268318,127.1107634,tree,100.0
TREE_10697,37.53308732,127.1095103,tree,100.0
TREE_10698,37.50808838,127.0743074,tree,100.0
TREE_10699,37.5068472,127.0747554,tree,100.0
TREE_10700,37.50804346,127.0743182,tree,100.0
TREE_10701,37.52744231,127.1199459,tree,100.0
TREE_10702,37.5095095,127.126347,tree,100.0
TREE_10703,37.53297592,127.1098928,tree,100.0
TREE_10704,37.50427835,127.0760292,tree,100.0
TREE_10705,37.50802731,127.1259364,tree,100.0
TREE_10706,37.499591222,127.079845396,tree,100.0
TREE_10707,37.51790668,127.0741134,tree,100.0
TREE_10708,37.50799449,127.07433,tree,100.0
TREE_10709,37.495668495,127.085428311,tree,100.0
TREE_10710,37.52749693,127.1198926,tree,100.0
TREE_10711,37.533333484,127.091574905,tree,100.0
TREE_10712,37.53142455,127.086382,tree,100.0
TREE_10713,37.50793768,127.0743435,tree,100.0
TREE_10714,37.49252084,127.0952138,tree,100.0
TREE_10715,37.51207409,127.1267474,tree,100.0
TREE_10716,37.495325937,127.08608377,tree,100.0
TREE_10717,37.50788312,127.0743538,tree,100.0
TREE_10718,37.4968113,127.1168258,tree,100.0
TREE_10719,37.49617217,127.1157709,tree,100.0
TREE_10720,37.50958303,127.1263829,tree,100.0
TREE_10721,37.50782869,127.0743658,tree,100.0
TREE_10722,37.53339092,127.0917444,tree,100.0
TREE_10723,37.495423982,127.085868575,tree,100.0
TREE_10724,37.52741873,127.1200049,tree,100.0
TREE_10725,37.50777497,127.0743802,tree,100.0
TREE_10726,37.51820887,127.0741781,tree,100.0
TREE_10727,37.5329516,127.1100373,tree,100.0
TREE_10728,37.495660742,127.085399525,tree,100.0
TREE_10729,37.52747076,127.1199534,tree,100.0
TREE_10730,37.50414608,127.1241825,tree,100.0
TREE_10731,37.50772185,127.0743932,tree,100.0
TREE_10732,37.53354764,127.0923361,tree,100.0
TREE_10733,37.50965135,127.1264111,tree,100.0
TREE_10734,37.50664762,127.0748013,tree,100.0
TREE_10735,37.50811172,127.1259984,tree,100.0
TREE_10736,37.51200248,127.1267635,tree,100.0
TREE_10737,37.50766998,127.0744039,tree,100.0
TREE_10738,37.52739,127.1200596,tree,100.0
TREE_10739,37.50484978,127.124599,tree,100.0
TREE_10740,37.50659419,127.0748141,tree,100.0
TREE_10741,37.49672704,127.1167326,tree,100.0
TREE_10742,37.50761466,127.0744179,tree,100.0
TREE_10743,37.51266808,127.1268099,tree,100.0
TREE_10744,37.50398882,127.0761575,tree,100.0
TREE_10745,37.5081607,127.1260246,tree,100.0
TREE_10746,37.49250032,127.0951418,tree,100.0
TREE_10747,37.50755953,127.0744294,tree,100.0
TREE_10748,37.50654058,127.074827,tree,100.0
TREE_10749,37.495278658,127.086107457,tree,100.0
TREE_10750,37.50972533,127.1264479,tree,100.0
TREE_10751,37.52744654,127.1200139,tree,100.0
TREE_10752,37.51257113,127.126819,tree,100.0
TREE_10753,37.499123871,127.080290677,tree,100.0
TREE_10754,37.50750605,127.074443,tree,100.0
TREE_10755,37.53301711,127.1099146,tree,100.0
TREE_10756,37.50648674,127.0748393,tree,100.0
TREE_10757,37.495647674,127.085364565,tree,100.0
TREE_10758,37.50745308,127.0744559,tree,100.0
TREE_10759,37.52736056,127.120122,tree,100.0
TREE_10760,37.49677645,127.1168444,tree,100.0
TREE_10761,37.51791435,127.0740525,tree,100.0
TREE_10762,37.53133203,127.0860751,tree,100.0
TREE_10763,37.50740038,127.0744688,tree,100.0
TREE_10764,37.50642888,127.0748538,tree,100.0
TREE_10765,37.49809188,127.1187377,tree,100.0
TREE_10766,37.51202872,127.1268049,tree,100.0
TREE_10767,37.533388668,127.091571774,tree,100.0
TREE_10768,37.52742401,127.1200669,tree,100.0
TREE_10769,37.50735188,127.0744784,tree,100.0
TREE_10770,37.51195326,127.1268019,tree,100.0
TREE_10771,37.5327096,127.1108952,tree,100.0
TREE_10772,37.50638177,127.0748632,tree,100.0
TREE_10773,37.53275651,127.1107743,tree,100.0
TREE_10774,37.49248538,127.0950584,tree,100.0
TREE_10775,37.52733513,127.1201826,tree,100.0
TREE_10776,37.50479946,127.1246219,tree,100.0
TREE_10777,37.50823781,127.1260928,tree,100.0
TREE_10778,37.5097893,127.126497,tree,100.0
TREE_10779,37.495638695,127.085332693,tree,100.0
TREE_10780,37.50632395,127.0748773,tree,100.0
TREE_10781,37.499564612,127.07975614,tree,100.0
TREE_10782,37.53148382,127.08634,tree,100.0
TREE_10783,37.52739399,127.1201267,tree,100.0
TREE_10784,37.52825181,127.1191201,tree,100.0
TREE_10785,37.51823002,127.0741059,tree,100.0
TREE_10786,37.50626953,127.0748902,tree,100.0
TREE_10787,37.51254812,127.1268663,tree,100.0
TREE_10788,37.53305489,127.1099271,tree,100.0
TREE_10789,37.495212752,127.086137546,tree,100.0
TREE_10790,37.52731403,127.1202352,tree,100.0
TREE_10791,37.495314297,127.085922265,tree,100.0
TREE_10792,37.495629715,127.085303391,tree,100.0
TREE_10793,37.50621721,127.0749007,tree,100.0
TREE_10794,37.499132928,127.080201165,tree,100.0
TREE_10795,37.4966746,127.1167663,tree,100.0
TREE_10796,37.50985802,127.1265393,tree,100.0
TREE_10797,37.5126318,127.1268821,tree,100.0
TREE_10798,37.51198988,127.1268458,tree,100.0
TREE_10799,37.53347,127.0917373,tree,100.0
TREE_10800,37.52736933,127.1201879,tree,100.0
TREE_10801,37.49246595,127.0949779,tree,100.0
TREE_10802,37.5041469,127.124283,tree,100.0
TREE_10803,37.49673312,127.1168718,tree,100.0
TREE_10804,37.53362467,127.0923278,tree,100.0
TREE_10805,37.49904533,127.119976,tree,100.0
TREE_10806,37.495510432,127.085499201,tree,100.0
TREE_10807,37.52728405,127.1202995,tree,100.0
TREE_10808,37.49890808,127.1198223,tree,100.0
TREE_10809,37.53303956,127.1100602,tree,100.0
TREE_10810,37.50841882,127.1262005,tree,100.0
TREE_10811,37.52734521,127.1202438,tree,100.0
TREE_10812,37.5179276,127.073976,tree,100.0
TREE_10813,37.495166099,127.086166774,tree,100.0
TREE_10814,37.51192859,127.1268684,tree,100.0
TREE_10815,37.53308423,127.1099397,tree,100.0
TREE_10816,37.495618693,127.085268948,tree,100.0
TREE_10817,37.51070464,127.0735329,tree,100.0
TREE_10818,37.50992422,127.1265872,tree,100.0
TREE_10819,37.50473023,127.1246521,tree,100.0
TREE_10820,37.533453838,127.091568589,tree,100.0
TREE_10821,37.52725534,127.1203592,tree,100.0
TREE_10822,37.49245215,127.094896,tree,100.0
TREE_10823,37.50391418,127.0760762,tree,100.0
TREE_10824,37.52731436,127.1203064,tree,100.0
TREE_10825,37.49803564,127.1187926,tree,100.0
TREE_10826,37.49901294,127.1199906,tree,100.0
TREE_10827,37.51260573,127.1269353,tree,100.0
TREE_10828,37.495607666,127.085240671,tree,100.0
TREE_10829,37.495130799,127.086183353,tree,100.0
TREE_10830,37.53283118,127.1107885,tree,100.0
TREE_10831,37.53279009,127.1109116,tree,100.0
TREE_10832,37.499539621,127.079672202,tree,100.0
TREE_10833,37.51195182,127.1269015,tree,100.0
TREE_10834,37.53140693,127.0860188,tree,100.0
TREE_10835,37.499139912,127.080106435,tree,100.0
TREE_10836,37.52723474,127.1204176,tree,100.0
TREE_10837,37.53154294,127.086295,tree,100.0
TREE_10838,37.49809534,127.1188997,tree,100.0
TREE_10839,37.53311469,127.1099508,tree,100.0
TREE_10840,37.52729,127.1203638,tree,100.0
TREE_10841,37.49662117,127.1167981,tree,100.0
TREE_10842,37.51824887,127.0740209,tree,100.0
TREE_10843,37.50584993,127.074988,tree,100.0
TREE_10844,37.49243387,127.0948211,tree,100.0
TREE_10845,37.495488439,127.085431938,tree,100.0
TREE_10846,37.53322733,127.1096029,tree,100.0
TREE_10847,37.49899867,127.1200133,tree,100.0
TREE_10848,37.51071126,127.0734825,tree,100.0
TREE_10849,37.50467579,127.1246742,tree,100.0
TREE_10850,37.51190393,127.1269211,tree,100.0
TREE_10851,37.50579628,127.075002,tree,100.0
TREE_10852,37.51004461,127.1266715,tree,100.0
TREE_10853,37.50415423,127.1243823,tree,100.0
TREE_10854,37.52720878,127.1204851,tree,100.0
TREE_10855,37.52726396,127.1204268,tree,100.0
TREE_10856,37.506509,127.0746692,tree,100.0
TREE_10857,37.50647127,127.0746858,tree,100.0
TREE_10858,37.495188519,127.085986276,tree,100.0
TREE_10859,37.50387918,127.0760367,tree,100.0
TREE_10860,37.5057435,127.0750143,tree,100.0
TREE_10861,37.49666273,127.1169138,tree,100.0
TREE_10862,37.49242234,127.0947434,tree,100.0
TREE_10863,37.50641837,127.0746962,tree,100.0
TREE_10864,37.53314402,127.1099634,tree,100.0
TREE_10865,37.495069023,127.086210981,tree,100.0
TREE_10866,37.495588479,127.085180524,tree,100.0
TREE_10867,37.51193564,127.1269515,tree,100.0
TREE_10868,37.51257413,127.1269924,tree,100.0
TREE_10869,37.49603981,127.1159005,tree,100.0
TREE_10870,37.49884174,127.1198793,tree,100.0
TREE_10871,37.50636402,127.0747107,tree,100.0
TREE_10872,37.52723566,127.1204878,tree,100.0
TREE_10873,37.52717916,127.1205481,tree,100.0
TREE_10874,37.53311848,127.110076,tree,100.0
TREE_10875,37.49657755,127.1168187,tree,100.0
TREE_10876,37.5063138,127.0747213,tree,100.0
TREE_10877,37.53371933,127.0923191,tree,100.0
TREE_10878,37.51187118,127.1269632,tree,100.0
TREE_10879,37.52836331,127.1191879,tree,100.0
TREE_10880,37.4989682,127.120053,tree,100.0
TREE_10881,37.53159204,127.0862541,tree,100.0
TREE_10882,37.495577865,127.085147109,tree,100.0
TREE_10883,37.499127487,127.080017579,tree,100.0
TREE_10884,37.495026155,127.086235465,tree,100.0
TREE_10885,37.495465371,127.085355271,tree,100.0
TREE_10886,37.52720785,127.1205497,tree,100.0
TREE_10887,37.52715493,127.1206069,tree,100.0
TREE_10888,37.49240292,127.0946685,tree,100.0
TREE_10889,37.53290194,127.1108041,tree,100.0
TREE_10890,37.51014812,127.1267466,tree,100.0
TREE_10891,37.499513911,127.079585435,tree,100.0
TREE_10892,37.53286151,127.1109262,tree,100.0
TREE_10893,37.53146581,127.0859729,tree,100.0
TREE_10894,37.53317786,127.109976,tree,100.0
TREE_10895,37.50413927,127.124443,tree,100.0
TREE_10896,37.51827676,127.0739458,tree,100.0
TREE_10897,37.50616334,127.0747557,tree,100.0
TREE_10898,37.50895835,127.1264908,tree,100.0
TREE_10899,37.51021578,127.1267707,tree,100.0
TREE_10900,37.51069874,127.0734035,tree,100.0
TREE_10901,37.52712463,127.1206647,tree,100.0
TREE_10902,37.50460322,127.1247223,tree,100.0
TREE_10903,37.495567656,127.085118833,tree,100.0
TREE_10904,37.50839963,127.1263426,tree,100.0
TREE_10905,37.52718266,127.1206112,tree,100.0
TREE_10906,37.51254864,127.1270492,tree,100.0
TREE_10907,37.52795048,127.1197481,tree,100.0
TREE_10908,37.495093331,127.086034442,tree,100.0
TREE_10909,37.50902063,127.1265231,tree,100.0
TREE_10910,37.49661079,127.1169494,tree,100.0
TREE_10911,37.50607155,127.0747763,tree,100.0
TREE_10912,37.49238801,127.0945894,tree,100.0
TREE_10913,37.5108953,127.0733551,tree,100.0
TREE_10914,37.51247772,127.1270545,tree,100.0
TREE_10915,37.49879522,127.1199149,tree,100.0
TREE_10916,37.51137716,127.0732921,tree,100.0
TREE_10917,37.51189665,127.1270189,tree,100.0
TREE_10918,37.494978247,127.086257569,tree,100.0
TREE_10919,37.52709916,127.1207204,tree,100.0
TREE_10920,37.53361966,127.091726,tree,100.0
TREE_10921,37.52715509,127.120667,tree,100.0
TREE_10922,37.50601457,127.0747904,tree,100.0
TREE_10923,37.49653219,127.1168475,tree,100.0
TREE_10924,37.5108568,127.073349,tree,100.0
TREE_10925,37.51028688,127.126818,tree,100.0
TREE_10926,37.49598467,127.1159398,tree,100.0
TREE_10927,37.51135153,127.0732819,tree,100.0
TREE_10928,37.50907524,127.12656,tree,100.0
TREE_10929,37.50596199,127.0748029,tree,100.0
TREE_10930,37.52792014,127.11982,tree,100.0
TREE_10931,37.492113731,127.096421919,tree,100.0
TREE_10932,37.53321847,127.1099906,tree,100.0
TREE_10933,37.492107166,127.096479222,tree,100.0
TREE_10934,37.492100341,127.096540135,tree,100.0
TREE_10935,37.5085604,127.1264295,tree,100.0
TREE_10936,37.51182763,127.1270369,tree,100.0
TREE_10937,37.495554188,127.085071025,tree,100.0
TREE_10938,37.499135859,127.079916767,tree,100.0
TREE_10939,37.50591002,127.0748161,tree,100.0
TREE_10940,37.52707252,127.1207828,tree,100.0
TREE_10941,37.5335953,127.0915518,tree,100.0
TREE_10942,37.52712992,127.1207263,tree,100.0
TREE_10943,37.50455667,127.1247511,tree,100.0
TREE_10944,37.4923731,127.0945131,tree,100.0
TREE_10945,37.49799313,127.1189788,tree,100.0
TREE_10946,37.51088751,127.0733205,tree,100.0
TREE_10947,37.53319292,127.1100997,tree,100.0
TREE_10948,37.50524953,127.0751317,tree,100.0
TREE_10949,37.51828669,127.0738863,tree,100.0
TREE_10950,37.50912441,127.1265923,tree,100.0
TREE_10951,37.492084244,127.096594945,tree,100.0
TREE_10952,37.52842849,127.1192281,tree,100.0
TREE_10953,37.51252437,127.1270969,tree,100.0
TREE_10954,37.52789151,127.1198812,tree,100.0
TREE_10955,37.51068833,127.073343,tree,100.0
TREE_10956,37.49891113,127.1201054,tree,100.0
TREE_10957,37.50585023,127.0748301,tree,100.0
TREE_10958,37.49222571,127.0953949,tree,100.0
TREE_10959,37.53165303,127.0862128,tree,100.0
TREE_10960,37.495435894,127.085259236,tree,100.0
TREE_10961,37.492071148,127.096654755,tree,100.0
TREE_10962,37.51034391,127.1268627,tree,100.0
TREE_10963,37.494922773,127.086286787,tree,100.0
TREE_10964,37.5179697,127.0737806,tree,100.0
TREE_10965,37.50519242,127.0751439,tree,100.0
TREE_10966,37.50579881,127.0748432,tree,100.0
TREE_10967,37.492058943,127.096709968,tree,100.0
TREE_10968,37.52704876,127.1208424,tree,100.0
TREE_10969,37.53297461,127.1108231,tree,100.0
TREE_10970,37.49236718,127.0944312,tree,100.0
TREE_10971,37.52710451,127.1207857,tree,100.0
TREE_10972,37.50413329,127.124533,tree,100.0
TREE_10973,37.49222436,127.0953312,tree,100.0
TREE_10974,37.495012948,127.086070814,tree,100.0
TREE_10975,37.52786116,127.1199474,tree,100.0
TREE_10976,37.51128963,127.0732371,tree,100.0
TREE_10977,37.50574594,127.0748545,tree,100.0
TREE_10978,37.53293946,127.1109432,tree,100.0
TREE_10979,37.53381972,127.0923299,tree,100.0
TREE_10980,37.49655833,127.1169786,tree,100.0
TREE_10981,37.5051318,127.0751585,tree,100.0
TREE_10982,37.49789871,127.1189066,tree,100.0
TREE_10983,37.534400988,127.095355157,tree,100.0
TREE_10984,37.49648434,127.1168715,tree,100.0
TREE_10985,37.492038834,127.096760274,tree,100.0
TREE_10986,37.49594814,127.1159823,tree,100.0
TREE_10987,37.51087955,127.073279,tree,100.0
TREE_10988,37.49221688,127.0952861,tree,100.0
TREE_10989,37.51038945,127.1269021,tree,100.0
TREE_10990,37.51242978,127.127131,tree,100.0
TREE_10991,37.52702024,127.1209015,tree,100.0
TREE_10992,37.50507767,127.0751709,tree,100.0
TREE_10993,37.53326135,127.1100088,tree,100.0
TREE_10994,37.50920479,127.1266602,tree,100.0
