streetlight_id,lat,lng
장_06-31,37.498678,127.08188
올_56-03,37.51789,127.074821
장_04-46,37.492717,127.100585
송파지하차도-11,37.496416,127.11498
수서IC_01-09,37.492718,127.099383
장_06-77,37.500017,127.080281
수서IC_01-17,37.492699,127.099636
송파지하차도-14,37.49651,127.115193
강_46_1-46,37.527254,127.080993
강_48-76,37.533505,127.09491
강_48-61,37.533528,127.095043
수서IC_02-35,37.492905,127.09622
장_06-44,37.499635,127.08064
강_48_1-15,37.533621,127.095532
올림픽대교_중-22,37.532632,127.109384
장_04-11,37.492628,127.099967
수서IC_02-06,37.492691,127.098038
올림픽대교_중-541,37.533776,127.103837
올_57-10,37.517769,127.074671
장_04-10,37.492619,127.099561
장_04-39,37.492754,127.096981
수서IC_01-08,37.492621,127.099003
올림픽대교_중-508,37.533744,127.104308
수서IC_02-05,37.49268,127.097729
강_46-09,37.527691,127.081342
수서IC_02-29,37.492711,127.097289
성내유수지교-09,37.525695,127.121067
장_06-30,37.498786,127.081494
수서IC_02-41,37.492739,127.096841
장_06-78,37.500124,127.079944
성내유수지교-17,37.525996,127.120821
장_04-12,37.492558,127.100336
장_04-09,37.492562,127.099182
장_04-25,37.492584,127.10167
올_65A-11,37.532697,127.109482
장_04-45,37.492552,127.100945
장_06-43,37.499757,127.080285
강_48-75,37.5337,127.095122
수서IC_02-04,37.492636,127.097435
올_67-07,37.532456,127.110325
올_67A-28,37.532662,127.109695
강_48-95,37.53365,127.094695
수서IC_01-07,37.492535,127.09862
강_46_1-45,37.527293,127.080705
올_57-32,37.51764,127.074459
올_56-24,37.518123,127.074592
수서IC_01-18,37.492493,127.099274
장_04-08,37.4925,127.098828
장_04-40,37.492653,127.096637
잠실철교북단-31,37.533871,127.09584
장_06-29,37.498896,127.081111
강_46-69,37.52741,127.080744
송파지하차도-12,37.49619,127.115181
강_48-62,37.533829,127.09536
올림픽대교_중-547,37.534,127.103612
송파지하차도-13,37.496293,127.115391
올림픽대교_중-507,37.533947,127.1041
강_46-37,37.52758,127.08091
수서IC_01-06,37.492468,127.098278
올림픽대교_경관-01,37.534,127.103726
장_06-79,37.500235,127.079582
강_48_1-16,37.533927,127.095848
장_04-13,37.492411,127.10072
장_06-42,37.499878,127.079921
장_04-07,37.492432,127.098456
수서IC_02-03,37.492551,127.09684
강_48-74,37.533888,127.095346
장_04-44,37.49238,127.1013
장_04-24,37.492404,127.101985
올_67A-03,37.532692,127.110151
장_04-41,37.492567,127.096279
올_56-04,37.51798,127.074367
수서IC_02-36,37.492602,127.095926
수서IC_01-10,37.492373,127.098506
수서IC_01-05,37.492398,127.097998
장_06-24,37.499749,127.079931
장_04-06,37.492376,127.0981
장_06-28,37.499004,127.080754
장_06-25,37.499567,127.080112
수서IC_01-04,37.492387,127.097686
강_48-96,37.533932,127.095092
수서IC_02-02,37.492495,127.096416
성내유수지교-16,37.526099,127.121168
성내유수지교-10,37.525803,127.121477
장_06-80,37.500333,127.079237
올_56_1-60,37.518292,127.074344
강_48_1-17,37.534114,127.096048
올림픽대교_중-506,37.534154,127.103888
장_06-23,37.49988,127.079672
장_06-26,37.499357,127.080231
장_04-05,37.492323,127.097755
잠실철교북단-32,37.534132,127.096125
장_04-14,37.492251,127.101082
장_06-41,37.499991,127.079542
장_06-27,37.499152,127.08044
수서IC_01-19,37.49223,127.099016
강_48-73,37.534088,127.095564
올_57-09,37.517875,127.074161
강_48-63,37.534112,127.095681
강_46-10,37.527755,127.080732
수서IC_02-01,37.492448,127.09602
올림픽대교_중-521,37.534261,127.103341
올_57-31,37.517712,127.074077
장_04-04,37.492278,127.097413
강_46-68,37.527468,127.080346
장_04-43,37.4922,127.101673
수서IC_02-37,37.492476,127.095453
강_48-97,37.534114,127.095294
장_04-23,37.492216,127.102304
수서IC_01-15,37.492236,127.097621
수서IC_01-03,37.492289,127.096985
올_67A-27,37.533035,127.109814
올_56-25,37.518205,127.074153
장_06-22,37.499968,127.079373
장_06-81,37.500421,127.078904
강_48_1-18,37.534284,127.096241
올_67-08,37.532897,127.110388
장_04-15,37.492106,127.10142
장_04-03,37.49222,127.097026
강_48-98,37.5342,127.095386
수서IC_01-11,37.492103,127.098694
장_06-40,37.500095,127.079166
수서IC_01-02,37.492231,127.096563
수서IC_01-43,37.492169,127.097197
강_46-38,37.527659,127.080322
올림픽대교_중-524,37.534457,127.103133
올_65A-10,37.533218,127.109625
올림픽대교_중-518,37.534418,127.103612
올_56_1-59,37.518351,127.074038
성내유수지교-15,37.526198,127.121513
강_48-72,37.53434,127.095854
장_04-02,37.492172,127.096662
강_48-64,37.534366,127.095947
장_06-21,37.500052,127.079069
장_04-18,37.492024,127.10204
강_48_1-19,37.534436,127.096398
올_56-05,37.518072,127.0739
성내유수지교-11,37.525874,127.121892
수서IC_01-01,37.492179,127.096174
장_04-22,37.492031,127.102618
장_06-82,37.500508,127.07854
올_67A-04,37.533139,127.110249
장_04-16,37.491947,127.101767
장_04-01,37.492117,127.096305
수서IC_01-20,37.491906,127.09882
강_48-99,37.534459,127.095667
올_57-30,37.517793,127.073675
올림픽대교_중-530,37.534653,127.102924
강_48_1-20,37.534586,127.096557
장_06-20,37.500134,127.078755
올림픽대교_중-515,37.53463,127.1034
강_46-67,37.527584,127.079877
잠실철교북단-33,37.534424,127.095096
수서IC_01-42,37.491919,127.097353
강_48-71,37.534568,127.096111
수서IC_01-14,37.491871,127.097825
강_48-65,37.534596,127.096203
수서IC_01-33,37.492006,127.09619
올_57-08,37.517968,127.073633
장_04-19,37.49185,127.102412
수서IC_01-12,37.491806,127.098545
올_56-26,37.5183,127.073718
강_46-11,37.527849,127.080093
장_06-101,37.500193,127.078582
올_67A-26,37.533402,127.109943
장_04-21,37.491861,127.102901
장_06-83,37.500585,127.078187
성내유수지교-14,37.526286,127.121842
수서IC_01-34,37.491902,127.096731
올_56_1-58,37.518435,127.073712
장_04-17,37.491789,127.102116
강_48_1-21,37.534735,127.096714
성내유수지교-12,37.525905,127.122279
장_06-19,37.500225,127.078428
수서IC_01-32,37.491974,127.095649
강_48-100,37.53466,127.095792
수서IC_01-13,37.491707,127.098172
올_67-09,37.533351,127.110465
올림픽대교_중-512,37.534839,127.103179
올림픽대교_중-536,37.53489,127.102686
강_46-39,37.527756,127.079739
올_56-06,37.518156,127.073473
강_48-70,37.534804,127.096389
강_48_1-22,37.534883,127.096924
수서IC_01-21,37.491603,127.098586
장_04-20,37.491697,127.103173
수서IC_01-35,37.491686,127.097184
수서IC_01-41,37.491656,127.097523
장_06-84,37.500665,127.077811
장_03-01,37.491654,127.102799
올_65A-09,37.533654,127.109833
올_57-29,37.51787,127.073293
장_06-18,37.500317,127.078074
수서IC_01-31,37.491566,127.097968
강_48_1-23,37.534978,127.097081
강_48-101,37.534872,127.096036
강_46-66,37.527667,127.079426
올림픽대교_중-509,37.535036,127.102983
올_56_1-57,37.518527,127.07338
올림픽대교_중-502,37.535063,127.102716
올_56-27,37.518393,127.073305
올_67A-05,37.533617,127.110404
성내유수지교-13,37.525889,127.122716
올_67A-25,37.533754,127.110101
강_48_1-24,37.535118,127.09727
강_48-66,37.535083,127.096741
강_46-12,37.527954,127.079527
장_03-02,37.491484,127.103115
장_06-85,37.500735,127.07743
올_57-07,37.518082,127.073096
장_06-17,37.500412,127.077685
수서IC_01-22,37.49135,127.098678
강_48-102,37.535097,127.096298
수서IC_01-40,37.491382,127.097693
올림픽대교_중-542,37.535251,127.102527
수서IC_01-36,37.491365,127.097577
수서IC_01-30,37.491305,127.098125
강_48_1-25,37.535276,127.097458
강_48-67,37.535244,127.096923
올_56_1-28,37.518375,127.073027
올_67-10,37.533778,127.110645
올_56-07,37.518252,127.07296
올_56_1-56,37.518616,127.073052
강_46-40,37.52788,127.079142
올_57-28,37.517957,127.072847
장_03-03,37.491323,127.103419
장_06-16,37.500495,127.077295
강_48-103,37.535306,127.09646
장_06-86,37.500828,127.076964
강_48_1-26,37.535433,127.097637
강_48-68,37.535397,127.097096
올림픽대교_중-548,37.535484,127.102306
올_65A-08,37.534112,127.110091
강_46-65,37.527811,127.078812
수서IC_01-29,37.491064,127.09826
올_67A-24,37.534103,127.110288
강_48-104,37.535458,127.09663
올_57-06,37.518167,127.072645
장_03-04,37.491146,127.103704
올_67A-06,37.534057,127.110609
강_48-69,37.535561,127.097278
강_49-01,37.535605,127.097819
장_06-15,37.500587,127.076903
강_46-13,37.528093,127.07893
수서IC_01-23,37.490937,127.098685
올_56-55,37.518712,127.072726
올림픽대교_중-525,37.535654,127.102128
수서IC_01-37,37.490953,127.097829
장_06-87,37.500915,127.076536
강_48-105,37.535628,127.096818
올_56-29,37.518441,127.072534
올_57-27,37.518042,127.072404
수서IC_01-28,37.490848,127.098385
강_49-02,37.535771,127.098003
강_49-40,37.535744,127.09747
올_67-11,37.534197,127.11086
장_03-05,37.490956,127.103999
올_56-09,37.51831,127.07239
올림픽대교_중-531,37.535828,127.10194
강_46-41,37.528047,127.078524
장_06-14,37.500675,127.076493
강_48-106,37.535786,127.096996
강_49-41,37.535871,127.097621
장_06-88,37.500991,127.076136
올_56-54,37.518801,127.072389
강_49-03,37.535941,127.09819
올_57-05,37.518261,127.072193
수서IC_01-27,37.490632,127.098504
올_65A-07,37.534519,127.110352
올_67A-23,37.53447,127.110516
강_49-91,37.535912,127.097231
강_46-64,37.52797,127.078222
올림픽대교_중-537,37.536019,127.10176
강_49-42,37.535993,127.097766
수서IC_01-24,37.490561,127.098762
수서IC_01-38,37.490581,127.098096
장_03-06,37.490746,127.104281
올_56_1-30,37.51847,127.072122
올_67A-07,37.534476,127.110855
장_06-13,37.500752,127.076106
강_49-04,37.536093,127.098381
올_57-26,37.518078,127.071979
강_46-14,37.528273,127.078317
강_49-43,37.536119,127.09791
강_49-90,37.536091,127.09744
장_06-89,37.501065,127.075745
수서IC_01-26,37.490411,127.098623
올림픽대교_중-03,37.536242,127.101544
올_56-53,37.518897,127.072041
강_49-44,37.536241,127.098051
강_49-05,37.536275,127.0986
올_67-12,37.534594,127.111124
장_03-07,37.490531,127.10454
강_49-89,37.536272,127.097637
장_06-12,37.500832,127.075688
올_57-04,37.518305,127.071752
올림픽대교북단_02-10,37.536352,127.09852
강_46-42,37.528235,127.077913
올_56-31,37.518481,127.071743
강_49-45,37.536367,127.098187
장_06-90,37.501143,127.075349
수서IC_01-39,37.490224,127.098365
올_67A-22,37.534833,127.110788
올림픽대교_중-543,37.536415,127.101351
강_49-39,37.53641,127.098615
올_56_1-10,37.518341,127.071651
수서IC_01-25,37.490186,127.098772
올_65A-06,37.534903,127.11064
강_49-06,37.536438,127.09883
올_57-25,37.518077,127.071545
강_49-88,37.536452,127.097846
올림픽대교북단_02-09,37.536503,127.098705
강_46-63,37.528158,127.077609
강_49-46,37.5365,127.098331
올_56-52,37.519007,127.071717
올_67A-08,37.534867,127.111139
장_06-11,37.500907,127.075302
강_49-07,37.536583,127.099033
장_03-08,37.490296,127.104794
강_46-15,37.528447,127.077746
장_06-91,37.501214,127.074964
강_49-38,37.536625,127.098868
올림픽대교_중-549,37.536635,127.101134
올_56_1-61,37.518705,127.071483
올_56-63,37.518583,127.071436
강_49-47,37.536643,127.098502
올림픽대교북단_02-08,37.536679,127.0989
강_49-87,37.536644,127.098073
올_56-64,37.518827,127.071455
올_57-03,37.518263,127.071282
올_67-13,37.534969,127.111394
올_56_1-32,37.518485,127.071314
강_49-08,37.536743,127.099227
장_06-10,37.500978,127.07492
강_49-48,37.536789,127.098668
올_56-51,37.51911,127.071383
올_56_1-62,37.518933,127.071325
강_49-37,37.536824,127.099107
올_67A-21,37.535175,127.111083
강_46-43,37.528416,127.077378
올림픽대교북단_01-08,37.536849,127.10089
올_57-24,37.518012,127.071028
장_03-09,37.490066,127.105039
올림픽대교북단_02-07,37.536864,127.099101
올림픽대교북단_02-523,37.536882,127.100534
강_49-86,37.536842,127.098292
장_06-92,37.501298,127.074525
올_65A-05,37.535279,127.110975
강_49-09,37.536902,127.099443
올_56-11,37.518327,127.071006
올_56-33,37.518502,127.071049
강_49-49,37.536936,127.098822
강_46-62,37.528321,127.07705
올림픽대교북단_02-530,37.537004,127.100352
올_67A-09,37.535247,127.111456
올림픽대교북단_02-537,37.537018,127.09933
장_06-09,37.50106,127.074515
올_57-02,37.518201,127.070836
강_49-85,37.537022,127.098492
강_49-10,37.53707,127.099655
강_46-16,37.528636,127.077208
올림픽대교북단_02-555,37.537094,127.100121
강_49-50,37.537079,127.098982
올림픽대교북단_02-543,37.53711,127.099615
올_57-23,37.517985,127.070689
올림픽대교북단_02-549,37.537127,127.099877
장_06-93,37.501381,127.07413
장_03-10,37.489824,127.10526
올_67-14,37.535301,127.111703
올림픽대교북단_02-01,37.537137,127.10092
올림픽대교북단_01-07,37.537157,127.100544
올_56-50,37.519109,127.070933
삼성교-07,37.510656,127.070207
강_49-51,37.537215,127.099137
강_49-84,37.537208,127.098698
올_67A-20,37.535505,127.111397
강_49-11,37.537241,127.099852
장_06-08,37.501142,127.074096
강_46-44,37.5286,127.076857
올_56_1-34,37.5185,127.070616
올림픽대교북단_02-529,37.537307,127.100791
삼성교-06,37.510334,127.070069
강_49-52,37.537345,127.099289
올_57-22,37.517903,127.070354
올_65A-04,37.535677,127.111349
올_57-01,37.518147,127.070388
장_06-94,37.501458,127.073696
강_49-83,37.537384,127.098903
장_03-11,37.489581,127.105479
올_67A-10,37.535565,127.111783
강_49-12,37.537411,127.100053
강_46-61,37.528511,127.076538
강_49-36,37.537418,127.099649
올_56_1-12,37.518336,127.070349
강_49-53,37.537475,127.099442
올_56-49,37.519101,127.070537
올림픽대교북단_01-06,37.537494,127.100194
장_06-07,37.501228,127.073671
올림픽대교북단_02-554,37.537526,127.100655
강_46-17,37.528832,127.076675
올_67-15,37.535616,127.112064
강_49-82,37.53753,127.099036
강_49-80,37.537544,127.099204
올_57-21,37.517767,127.070062
삼성교-08,37.510573,127.069724
강_49-35,37.537598,127.099856
강_49-54,37.537615,127.099599
올_67A-19,37.535814,127.111743
봉은교-11,37.515615,127.069595
장_06-95,37.501548,127.073274
봉은교-12,37.515813,127.069581
강_49_1-13,37.537672,127.100346
장_03-12,37.489333,127.105696
올_57-20,37.517576,127.069853
강_49-81,37.537697,127.099097
올_57-19,37.517281,127.069767
올_56-48,37.519004,127.070197
강_45-74,37.528797,127.076333
강_49-55,37.53774,127.099756
올_56-35,37.518519,127.070018
올림픽대교북단_02-548,37.53775,127.100603
올_55-11,37.518151,127.069917
삼성교-05,37.510245,127.069544
장_06-06,37.501313,127.073242
올_67A-11,37.535866,127.112127
올_65A-03,37.536005,127.11173
강_45-79,37.528678,127.076082
올림픽대교북단_01-05,37.53781,127.099877
강_49-79,37.537854,127.099569
강_49_1-92,37.537847,127.099179
봉은교-10,37.515591,127.069306
강_49_1-14,37.53786,127.100563
봉은교-13,37.515747,127.06929
장_06-96,37.501639,127.07285
강_49-34,37.5379,127.100219
올_56-47,37.518824,127.069908
광평교-16,37.489699,127.108857
올_55-24,37.518014,127.06966
올_67-16,37.53592,127.112413
강_45-70,37.529005,127.076197
올_56-13,37.518351,127.069709
광평교-17,37.489605,127.108679
장_03-13,37.489081,127.105899
올림픽대교북단_02-542,37.537977,127.100628
광평교-18,37.489486,127.108286
삼성교-09,37.510482,127.0692
광평교-39,37.48899,127.105678
올_67A-18,37.536121,127.112096
올_56-46,37.518612,127.069683
장_06-05,37.501403,127.072808
광평교-19,37.489348,127.107856
강_49_1-93,37.538029,127.099163
강_49_1-15,37.538046,127.100776
강_49-78,37.538051,127.099794
올_55-10,37.518163,127.069525
봉은교-09,37.515573,127.069041
강_49-56,37.538082,127.100125
광평교-20,37.489202,127.107398
강_45-75,37.528957,127.075896
올_55-21,37.517769,127.069376
올림픽대교북단_01-04,37.538101,127.099586
봉은교-14,37.51573,127.069011
장_06-97,37.501748,127.072448
광평교-38,37.48889,127.105761
광평교-21,37.489064,127.106974
강_49-33,37.538148,127.100491
삼성교-04,37.510157,127.069044
광평교-14,37.489403,127.108787
올_67A-12,37.536164,127.112481
강_45-80,37.528842,127.075643
광평교-15,37.489459,127.109041
올림픽대교북단_02-536,37.538193,127.100705
광평교-22,37.488938,127.106568
강_49-77,37.538209,127.099972
광평교-13,37.489271,127.108386
강_49_1-94,37.538205,127.09911
올_65A-02,37.536341,127.11211
올_55-23,37.518032,127.069283
장_03-14,37.488826,127.106105
광평교-37,37.488784,127.105839
올_56_1-36,37.518543,127.069385
광평교-43,37.488722,127.105499
강_49_1-16,37.538245,127.101006
광평교-12,37.489131,127.107943
광평교-23,37.488806,127.106144
장_06-04,37.501513,127.072389
광평교-40,37.488724,127.105663
올림픽대교북단_02-522,37.538281,127.099775
봉은교-08,37.515541,127.068757
강_45-71,37.529164,127.075766
광평교-11,37.488994,127.107506
올_67-17,37.536223,127.112757
광평교-41,37.488645,127.105409
강_49-57,37.538322,127.100411
봉은교-15,37.515698,127.068728
장_06-98,37.501872,127.072071
광평교-24,37.488679,127.105757
광평교-42,37.488611,127.105295
올_55-20,37.517981,127.069118
광평교-10,37.488857,127.107081
올림픽대교북단_02-508,37.538363,127.100838
올_55-09,37.51818,127.069123
올_67A-17,37.536395,127.112449
올림픽대교북단_01-03,37.538377,127.09929
강_49_1-95,37.538375,127.099017
삼성교-10,37.510402,127.068709
강_49-92,37.538398,127.100153
광평교-25,37.488544,127.105325
올림픽대교북단_02-528,37.538406,127.09965
광평교-09,37.488728,127.106672
광평교-36,37.488557,127.105654
강_49-32,37.538434,127.100819
강_45-76,37.529105,127.075461
광평교-35,37.488527,127.10557
올_56_1-14,37.518376,127.069059
광평교-34,37.488501,127.105482
강_49_1-17,37.538467,127.101255
강_49-76,37.538483,127.100262
광평교-08,37.488593,127.106255
광평교-26,37.488405,127.104921
장_06-03,37.501649,127.071981
봉은교-07,37.515519,127.068492
장_06-99,37.502022,127.07171
광평교-31,37.488485,127.105699
올_55-22,37.518046,127.068912
광평교-32,37.488459,127.105606
장_03-15,37.48856,127.106316
봉은교-16,37.515676,127.068463
강_45-81,37.528996,127.075216
올림픽대교북단_02-553,37.538535,127.099543
올림픽대교북단_02-514,37.538532,127.101033
강_49_1-96,37.538526,127.098899
올_67A-13,37.536451,127.112822
광평교-33,37.488428,127.105515
강_49-58,37.538554,127.100683
광평교-07,37.488459,127.105845
광평교-48,37.488498,127.10612
광평교-27,37.488276,127.104498
삼성교-03,37.510072,127.068529
광평교-47,37.488441,127.105935
올_65A-01,37.53664,127.112469
광평교-06,37.488331,127.105414
올림픽대교북단_01-02,37.538615,127.099043
강_45-72,37.529303,127.075359
광평교-45,37.488336,127.105615
광평교-49,37.488416,127.106185
광평교-28,37.488151,127.104101
광평교-46,37.488347,127.10577
광평교-44,37.488308,127.105508
올림픽대교북단_02-547,37.538659,127.099435
올_55-19,37.517989,127.068678
올_67-18,37.536507,127.113106
장_06-100,37.502177,127.071371
강_49-31,37.53868,127.101102
장_06-02,37.501794,127.071604
광평교-05,37.488212,127.105012
강_49_1-97,37.538676,127.098742
강_49_1-18,37.538678,127.101497
강_49-75,37.538705,127.100507
봉은교-06,37.515491,127.068221
올_55-08,37.518201,127.068695
올림픽대교북단_02-502,37.538707,127.101225
올림픽대교북단_02-16,37.538727,127.100473
올_68-36,37.536674,127.112774
광평교-29,37.488017,127.103649
봉은교-17,37.515652,127.068191
광평교-50,37.488325,127.106249
광평교-04,37.488088,127.104595
강_49-59,37.538768,127.100937
올_56-37,37.518548,127.068704
삼성교-11,37.510315,127.068224
장_03-16,37.488319,127.106513
올림픽대교북단_02-541,37.538804,127.099378
강_45-77,37.529255,127.075031
장_07-33,37.502354,127.071052
광평교-30,37.487876,127.103175
강_49_1-98,37.53882,127.098591
광평교-03,37.487956,127.104164
장_06-01,37.501959,127.071245
올림픽대교북단_02-15,37.538887,127.100519
강_49-30,37.538882,127.101355
올림픽대교북단_01-01,37.53888,127.09877
봉은교-05,37.515468,127.067956
올_67A-14,37.536738,127.113166
강_49-74,37.538917,127.100784
강_49_1-19,37.538905,127.101717
강_45-82,37.529164,127.074739
올림픽대교북단_02-535,37.538936,127.099367
광평교-02,37.487822,127.103715
봉은교-18,37.515631,127.067917
올_68A-24,37.536926,127.112786
장_07-34,37.50254,127.070753
올_55-18,37.518044,127.068319
올_56-15,37.518405,127.068392
장_07-80,37.511423,127.067832
장_07-81,37.511697,127.067806
강_45-73,37.529445,127.074927
삼성교-02,37.509984,127.068011
올_68-35,37.536876,127.113019
강_49_1-99,37.538964,127.098438
장_07-79,37.51114,127.067852
장_07-82,37.511989,127.067773
장_07-62,37.510813,127.067879
강_49-60,37.538997,127.101197
장_07-61,37.510514,127.067914
장_07-83,37.512273,127.067748
장_07-84,37.512562,127.067718
올림픽대교북단_02-12,37.538991,127.098416
장_07-60,37.510211,127.067931
장_07-85,37.51282,127.067686
광평교-01,37.48768,127.103263
올림픽대교북단_02-14,37.539049,127.100476
장_07-59,37.509906,127.06795
장_07-32,37.502176,127.070852
올_55-07,37.518224,127.068257
장_03-17,37.48808,127.106705
올_67-19,37.536798,127.113455
장_07-58,37.509607,127.067989
장_07-63,37.510955,127.067786
장_07-65,37.511513,127.067728
장_07-86,37.513077,127.067649
장_07-64,37.51124,127.06775
장_07-66,37.511803,127.0677
장_07-67,37.512094,127.067674
올림픽대교북단_02-507,37.539075,127.099426
장_07-68,37.51238,127.067654
장_07-57,37.509294,127.068015
장_07-87,37.513316,127.067607
장_07-35,37.502749,127.070451
장_07-56,37.508994,127.068038
장_07-69,37.512659,127.06759
강_49-29,37.539101,127.101619
봉은교-04,37.515446,127.067679
장_07-55,37.50866,127.068097
장_07-88,37.513571,127.067558
장_08-33,37.510972,127.06768
장_07-54,37.508321,127.068157
강_49_1-20,37.539115,127.101912
강_49-73,37.539147,127.101053
장_08-34,37.511297,127.067635
봉은교-19,37.515604,127.067662
강_45-78,37.529393,127.074597
장_07-53,37.508002,127.068215
장_07-89,37.513814,127.067522
장_08-35,37.511597,127.067587
올림픽대교북단_02-521,37.53915,127.098615
올림픽대교북단_02-13,37.53918,127.100365
장_07-70,37.51292,127.067504
장_08-36,37.511889,127.067543
장_07-52,37.507689,127.068268
장_07-31,37.502368,127.070543
올림픽대교북단_02-513,37.539196,127.09952
장_07-90,37.514063,127.067486
장_08-37,37.512182,127.067496
장_07-36,37.50297,127.070175
장_07-51,37.507365,127.068333
삼성교-12,37.510223,127.06767
장_08-38,37.512477,127.067453
강_49-61,37.539223,127.101465
장_07-50,37.507044,127.068386
장_07-91,37.514337,127.067441
올_68-34,37.537073,127.113272
장_07-71,37.51316,127.067402
올_55-17,37.518077,127.067956
장_08-39,37.512803,127.067405
올림픽대교북단_02-527,37.539281,127.10022
올_67A-15,37.537022,127.113497
장_07-49,37.506742,127.068439
올림픽대교북단_02-501,37.539284,127.099676
올_56_1-38,37.518563,127.068042
올_68A-23,37.537179,127.113091
장_07-92,37.514599,127.067396
장_08-40,37.513117,127.067351
장_07-37,37.503213,127.069913
장_07-48,37.506453,127.068495
강_45-47,37.529313,127.074275
봉은교-03,37.515423,127.067437
장_07-30,37.502579,127.070245
올림픽대교북단_02-534,37.53933,127.10005
올림픽대교북단_02-519,37.539332,127.099852
장_08-41,37.513435,127.067314
장_03-18,37.487834,127.1069
장_07-93,37.514849,127.067357
강_49-28,37.539317,127.101903
봉은교-20,37.515582,127.067407
장_07-05,37.51021,127.067497
장_07-04,37.510526,127.067451
장_07-06,37.509896,127.067546
강_49-21,37.539334,127.10214
장_07-07,37.509586,127.06759
장_07-08,37.509277,127.067642
장_07-03,37.510847,127.067392
장_08-42,37.513769,127.067248
장_07-09,37.508973,127.067699
장_07-02,37.511183,127.067349
장_07-38,37.503481,127.069662
장_07-94,37.515098,127.067315
장_07-47,37.506136,127.068503
강_49-72,37.53938,127.101329
올_55-06,37.518244,127.067821
장_07-10,37.508665,127.067746
장_07-01,37.51151,127.067292
장_07-11,37.508345,127.067802
삼성교-01,37.509894,127.067479
장_07-46,37.505876,127.068556
장_08-32,37.511867,127.067245
올_67-20,37.537075,127.113799
장_07-29,37.502808,127.069967
장_08-43,37.514082,127.067199
장_07-12,37.508024,127.067852
장_07-72,37.513364,127.067171
장_07-95,37.515359,127.067269
장_08-31,37.512195,127.067195
강_49-62,37.539425,127.10174
장_07-39,37.503757,127.069437
장_07-13,37.507702,127.06792
장_07-45,37.505571,127.068618
장_08-30,37.512511,127.067149
장_08-44,37.514386,127.067154
장_07-96,37.515518,127.067239
장_07-14,37.507374,127.067973
올림픽대교북단_02-11,37.539442,127.09787
장_07-40,37.504041,127.069233
장_08-29,37.512806,127.067103
장_07-97,37.515664,127.067223
장_07-44,37.505256,127.068685
봉은교-02,37.515402,127.067191
올_56_1-16,37.51843,127.067717
장_07-15,37.507054,127.068035
강_45-48,37.529527,127.074164
장_03D-17,37.487687,127.107185
장_07-28,37.503055,127.069699
장_07-43,37.504938,127.068793
장_08-45,37.514689,127.067108
장_07-41,37.504332,127.069058
장_07-98,37.5158,127.067211
봉은교-21,37.515557,127.067173
장_08-28,37.513135,127.067051
장_07-42,37.504627,127.06891
올_68-33,37.5373,127.113536
장_07-16,37.506727,127.068096
장_07-114,37.506586,127.068141
강_49-27,37.539508,127.102206
장_07-99,37.515954,127.067182
장_08-27,37.513454,127.067008
장_07-17,37.506434,127.068152
장_08-46,37.514981,127.067062
올림픽대교북단_02-02,37.539538,127.098046
장_03-19,37.487591,127.107093
장_07-100,37.516085,127.067152
올_55-16,37.518098,127.06752
장_07-27,37.503318,127.069443
올_68A-22,37.537427,127.113392
장_08-26,37.513778,127.06695
강_49-71,37.539602,127.101614
장_07-18,37.50611,127.068206
올_67A-16,37.537293,127.113824
강_49-22,37.539576,127.102443
장_07-101,37.516223,127.067131
장_08-47,37.515292,127.067022
장_07-73,37.513602,127.066921
강_49-63,37.539626,127.102047
장_08-25,37.514092,127.066904
강_45-46,37.529446,127.073833
장_07-19,37.505785,127.068261
장_07-26,37.503589,127.069217
봉은교-01,37.515383,127.066964
장_07-102,37.516352,127.067083
장_08-48,37.515575,127.066984
장_07-74,37.513896,127.066864
장_08-24,37.514385,127.066857
장_07-20,37.505442,127.068339
봉은교-22,37.51554,127.066946
장_07-25,37.503871,127.069015
장_03D-16,37.487496,127.107345
장_07-75,37.514184,127.066814
장_07-103,37.516479,127.067034
올_55-05,37.51826,127.067381
장_08-49,37.515835,127.066934
장_07-21,37.505083,127.068425
장_07-24,37.504165,127.068826
올_67-21,37.53732,127.114154
장_08-23,37.514688,127.066802
장_07-23,37.50446,127.068668
장_07-22,37.504764,127.068533
장_07-76,37.514481,127.066774
강_45-01,37.529747,127.073939
올_56-39,37.518588,127.06739
장_07-104,37.516607,127.066977
장_08-50,37.516124,127.066884
장_08-22,37.514978,127.066758
강_49-23,37.539755,127.102718
장_07-77,37.514782,127.066727
강_49-70,37.539806,127.101916
올림픽대교북단_02-518,37.53976,127.097447
장_03-20,37.487355,127.10728
장_07-105,37.51672,127.066902
장_08-51,37.516421,127.066855
올_68-32,37.537558,127.113843
장_08-21,37.515275,127.06671
강_49-64,37.539836,127.102397
장_07-78,37.515089,127.066671
강_45-49,37.529669,127.073677
장_08-20,37.515554,127.066678
올림픽대교북단_02-03,37.539868,127.097605
올_68A-21,37.537684,127.113698
올_55-15,37.518122,127.067084
장_08-52,37.516687,127.066797
장_07-106,37.516845,127.066819
장_03D-15,37.487294,127.107502
장_08-19,37.515846,127.066633
장_08-53,37.516959,127.066758
강_45-45,37.529567,127.073391
강_49-69,37.539985,127.10223
올_56-17,37.518467,127.06706
올_68-01,37.537605,127.114185
강_49-24,37.539949,127.103005
장_07-107,37.516952,127.066727
장_08-18,37.516136,127.066597
올_55-04,37.518275,127.066943
장_08-54,37.517224,127.066717
